affiliation,citations
60103626,15.0
60007087,15.0
60118622,15.0
60011944,15.0
60010940,15.0
113162265,15.0
60025441,15.0
60019076,15.0
100582814,15.0
60092832,15.0
60028458,15.0
125194140,15.0
60109640,14.0
60018179,14.0
60075923,14.0
60010372,14.0
60028351,14.0
60106695,14.0
60107287,14.0
60072061,14.0
60032907,14.0
60110375,14.0
60014652,14.0
60016005,14.0
60109427,14.0
100318879,14.0
107894864,14.0
60084823,14.0
60271690,14.0
60004591,14.0
126150164,14.0
60021545,14.0
60032499,14.0
60010037,14.0
60073386,14.0
60078640,14.0
60023588,14.0
118248071,14.0
60112778,14.0
60071655,14.0
127431141,14.0
60031991,14.0
60030245,14.0
60015024,14.0
60018466,14.0
60069743,14.0
60103917,14.0
60000457,14.0
60033391,14.0
119695829,14.0
126760001,14.0
109724636,14.0
60274628,14.0
123532239,14.0
60007772,14.0
117974871,14.0
60006294,14.0
60031719,14.0
60019762,14.0
120305552,14.0
60008781,14.0
60005059,14.0
100939049,14.0
122506642,14.0
60104334,14.0
112749263,14.0
60010265,14.0
108256108,14.0
60091245,14.0
60013990,14.0
60110341,14.0
60007901,14.0
60218075,14.0
60070928,14.0
60070933,14.0
60103048,13.0
60098861,13.0
60006173,13.0
60021902,13.0
60003615,13.0
60011418,13.0
60026227,13.0
116497365,13.0
60138441,13.0
119853505,13.0
60105947,13.0
126924806,13.0
114606177,13.0
126924177,13.0
126924171,13.0
126256333,13.0
60072176,13.0
60030241,13.0
60019342,13.0
60118545,13.0
126412682,13.0
60015457,13.0
106537778,13.0
60017716,13.0
123356540,13.0
60025881,13.0
60003404,13.0
60031261,13.0
60123045,13.0
121335177,13.0
115385861,13.0
120315973,13.0
124394881,13.0
125049129,13.0
112736621,13.0
60021781,13.0
60071276,13.0
60089324,13.0
60225365,13.0
60103748,13.0
60023532,13.0
128763598,13.0
60071334,13.0
60019311,13.0
60044065,13.0
60051534,13.0
60078545,13.0
60273109,13.0
112580458,13.0
112926731,13.0
60109828,13.0
60224514,13.0
116853566,13.0
60025173,13.0
60013715,13.0
60068815,13.0
101635272,13.0
60010799,13.0
60002786,13.0
115209370,13.0
60022381,13.0
60019943,13.0
60011774,13.0
60019106,13.0
60123659,13.0
114190321,13.0
60107436,12.0
60176019,12.0
60272621,12.0
106598975,12.0
60027100,12.0
60015438,12.0
60021850,12.0
60027407,12.0
101642278,12.0
60011054,12.0
60072540,12.0
60016754,12.0
60069393,12.0
114325714,12.0
100317020,12.0
60070314,12.0
60102124,12.0
60003315,12.0
125081882,12.0
60104363,12.0
60159424,12.0
120311227,12.0
60010294,12.0
60015543,12.0
60022729,12.0
60031569,12.0
60025315,12.0
60001323,12.0
60072651,12.0
118323370,12.0
108268720,12.0
60031195,12.0
116199386,12.0
113113784,12.0
122272277,12.0
60095380,12.0
125879952,12.0
100461884,12.0
101798270,12.0
60268476,12.0
112596213,12.0
60110245,12.0
112608185,12.0
100738664,12.0
60016147,12.0
123102148,12.0
60004903,12.0
60014309,12.0
60109781,12.0
123825011,12.0
60071877,12.0
127261045,12.0
60006925,11.0
60004840,11.0
60003295,11.0
60032954,11.0
60103615,11.0
60115722,11.0
60108496,11.0
60013373,11.0
60004391,11.0
60069391,11.0
60028190,11.0
60029645,11.0
60003707,11.0
60103630,11.0
60031226,11.0
60004718,11.0
60016458,11.0
60022144,11.0
60086314,11.0
60033476,11.0
60107757,11.0
60006627,11.0
60118182,11.0
60026852,11.0
108958389,11.0
60009264,11.0
60032309,11.0
60010008,11.0
60009439,11.0
112774005,11.0
60024124,11.0
125335874,11.0
113416102,11.0
113928635,11.0
60022706,11.0
60113671,11.0
60028868,11.0
60021843,11.0
126142130,11.0
60007457,11.0
126636658,11.0
60024825,11.0
126654751,11.0
109652358,11.0
117551518,11.0
60073696,11.0
100326248,11.0
60004176,11.0
60104504,11.0
60045588,11.0
60112094,11.0
124782267,11.0
60000729,11.0
113659823,11.0
60017442,11.0
60018268,11.0
126359501,11.0
127147372,11.0
60056249,10.0
60114887,10.0
60114888,10.0
60023382,10.0
60092858,10.0
60108756,10.0
60011846,10.0
60028608,10.0
60015138,10.0
60075230,10.0
124999097,10.0
60030469,10.0
60019599,10.0
123693725,10.0
125417088,10.0
100801411,10.0
125895966,10.0
119027789,10.0
60013717,10.0
116026049,10.0
60006589,10.0
127008422,10.0
60015758,10.0
60019160,10.0
121349281,10.0
118507863,10.0
121156779,10.0
60003687,10.0
60227313,10.0
60275416,10.0
112711002,10.0
60051492,10.0
117226145,10.0
127570108,10.0
60104394,10.0
118580464,10.0
60010339,10.0
60082726,10.0
127587066,10.0
105197823,10.0
60172561,10.0
100992273,10.0
113806341,10.0
123242283,10.0
127417037,10.0
60114052,10.0
60015990,10.0
60011031,10.0
121400240,10.0
60103616,10.0
60049819,10.0
60087170,10.0
100345588,10.0
126190244,10.0
60121383,10.0
116154800,10.0
123658269,10.0
60033473,10.0
60069550,10.0
60031092,10.0
106298868,10.0
60009408,10.0
60094949,10.0
60121121,10.0
60107381,10.0
60020764,10.0
60019983,10.0
60118243,10.0
124679444,10.0
105799717,10.0
60104569,10.0
114513030,10.0
60121711,10.0
60103916,10.0
60012771,10.0
60000984,10.0
60077687,10.0
60030012,10.0
108277089,10.0
60013024,10.0
60032909,10.0
106380045,10.0
60019611,10.0
60026830,10.0
60007438,10.0
126256159,10.0
60239261,9.0
60016341,9.0
124526936,9.0
60026548,9.0
127030775,9.0
127030151,9.0
127030604,9.0
127030786,9.0
60032297,9.0
60030522,9.0
60020739,9.0
123373449,9.0
60003029,9.0
60028628,9.0
60078565,9.0
60029498,9.0
60072094,9.0
60103731,9.0
60030822,9.0
60025958,9.0
60113873,9.0
60092370,9.0
60029114,9.0
60099375,9.0
60117771,9.0
60011576,9.0
60105475,9.0
124307804,9.0
60026777,9.0
125014192,9.0
60001429,9.0
60016146,9.0
60073335,9.0
60030514,9.0
60025758,9.0
60077807,9.0
60003937,9.0
60010806,9.0
60072902,9.0
60029681,9.0
112615933,9.0
60072772,9.0
60019332,9.0
60117792,9.0
60071043,9.0
60005193,9.0
124573427,9.0
60003766,9.0
126587401,9.0
60007762,9.0
60268374,9.0
60194550,9.0
60194685,9.0
60018279,9.0
118531605,9.0
60172562,9.0
60103823,9.0
60032480,9.0
60105029,9.0
127353941,9.0
122396811,9.0
60016969,9.0
60119342,9.0
60268245,9.0
60019984,9.0
125055470,9.0
125811224,9.0
125811898,9.0
60020822,9.0
124242772,9.0
60027392,9.0
125994076,9.0
125701484,9.0
60104134,9.0
60014611,9.0
60024784,9.0
60005522,9.0
124173691,9.0
60073723,9.0
112818295,9.0
60029925,9.0
125688447,9.0
60104896,9.0
60000302,9.0
113516868,9.0
60028770,9.0
60028993,9.0
60019118,9.0
60121826,9.0
60116630,9.0
60109394,9.0
121028665,8.0
60010330,8.0
60010910,8.0
60107427,8.0
60074952,8.0
60028847,8.0
60002483,8.0
100693696,8.0
112397863,8.0
105215527,8.0
60112029,8.0
113535474,8.0
60103801,8.0
60117067,8.0
60108771,8.0
60032587,8.0
60080184,8.0
60002392,8.0
60025939,8.0
60017404,8.0
60027257,8.0
60013119,8.0
60022605,8.0
60001455,8.0
60103652,8.0
125225747,8.0
60084539,8.0
60026117,8.0
60262999,8.0
60271717,8.0
60122419,8.0
60021311,8.0
60031612,8.0
123419493,8.0
60030612,8.0
122647450,8.0
60028548,8.0
106965884,8.0
60003321,8.0
60011252,8.0
60072939,8.0
60023312,8.0
60024103,8.0
60021738,8.0
100527708,8.0
60026470,8.0
60000765,8.0
60014598,8.0
60121494,8.0
112885492,8.0
60071494,8.0
100471733,8.0
60020384,8.0
126702914,8.0
60023571,8.0
60089366,8.0
60105050,8.0
60004606,8.0
126186907,8.0
60018003,8.0
100397190,8.0
60102070,8.0
112910326,8.0
60071113,8.0
60112572,8.0
60269753,8.0
60094242,8.0
115787563,8.0
60108239,8.0
60236020,8.0
60007015,8.0
120517909,8.0
123994726,8.0
60019215,8.0
60017592,8.0
115481079,8.0
60028229,8.0
60081947,8.0
60031288,8.0
60023745,8.0
60110412,8.0
118149895,8.0
60030496,8.0
118153825,8.0
121328126,8.0
115922780,8.0
112930778,8.0
113801805,8.0
113056457,8.0
60090642,8.0
60001974,8.0
127836090,8.0
60003156,8.0
123929319,8.0
60016060,8.0
60009507,7.0
60018457,7.0
60029274,7.0
60120232,7.0
123934194,7.0
121790886,7.0
100913790,7.0
60016983,7.0
60026145,7.0
60000583,7.0
60102031,7.0
60033011,7.0
60111708,7.0
119813444,7.0
120161376,7.0
60011423,7.0
60087832,7.0
60012162,7.0
60026169,7.0
126681726,7.0
60033178,7.0
108290178,7.0
114159087,7.0
60024417,7.0
60008961,7.0
126209138,7.0
60021398,7.0
60030302,7.0
60026810,7.0
60070034,7.0
116312259,7.0
60105300,7.0
106228429,7.0
123344971,7.0
60025812,7.0
126197562,7.0
60092863,7.0
126665228,7.0
60117937,7.0
126477735,7.0
108386051,7.0
60021508,7.0
60004350,7.0
60022598,7.0
60273004,7.0
60129232,7.0
125079062,7.0
60102085,7.0
124037823,7.0
127121563,7.0
127023063,7.0
127022980,7.0
127023304,7.0
60030342,7.0
112934293,7.0
60019316,7.0
60105068,7.0
100708414,7.0
60079992,7.0
60024728,7.0
60099341,7.0
60017244,7.0
127397868,7.0
124234388,7.0
117807801,7.0
60021542,7.0
60103927,7.0
60024681,7.0
127982044,7.0
127981470,7.0
60012627,7.0
127982574,7.0
60019963,7.0
120012180,7.0
60001170,7.0
122111947,7.0
60027062,7.0
60093698,7.0
118496672,7.0
60104375,7.0
60117611,7.0
120302478,7.0
106402940,7.0
60105478,7.0
60119390,7.0
115282655,7.0
60032991,7.0
124378982,7.0
60103633,7.0
60014724,6.0
126588078,6.0
60031138,6.0
60112305,6.0
112086644,6.0
60033774,6.0
123221075,6.0
60005661,6.0
115060705,6.0
60116079,6.0
60021397,6.0
60028269,6.0
60024712,6.0
60017910,6.0
60069377,6.0
60009841,6.0
128990550,6.0
60026633,6.0
60007740,6.0
60019513,6.0
60112132,6.0
60032760,6.0
122850461,6.0
60172563,6.0
60014423,6.0
100347871,6.0
60007816,6.0
60176024,6.0
60006477,6.0
126446395,6.0
60032971,6.0
60027950,6.0
60121329,6.0
60014383,6.0
60024154,6.0
60073460,6.0
60077036,6.0
126979106,6.0
127007711,6.0
127222671,6.0
60014277,6.0
60085217,6.0
106587665,6.0
60028192,6.0
126597826,6.0
60000592,6.0
123829201,6.0
126504812,6.0
108718887,6.0
60194680,6.0
60026281,6.0
60105518,6.0
60003013,6.0
60023529,6.0
60273948,6.0
60273975,6.0
60029258,6.0
114883232,6.0
60003439,6.0
123807957,6.0
60022990,6.0
60002787,6.0
60011087,6.0
100404916,6.0
60072236,6.0
126254019,6.0
60103754,6.0
126924381,6.0
60017294,6.0
60023020,6.0
100322119,6.0
60071174,6.0
60004490,6.0
60032275,6.0
60078085,6.0
126920150,6.0
123934056,6.0
124034624,6.0
60017272,6.0
60025626,6.0
60272390,6.0
121356719,6.0
125745486,6.0
125745338,6.0
120310687,6.0
60070001,6.0
60003518,6.0
60023383,6.0
125727582,6.0
60091190,6.0
60160273,6.0
124242945,6.0
60025209,6.0
123669124,6.0
60277676,6.0
60005993,6.0
60109851,6.0
60029740,6.0
60274154,6.0
60273876,6.0
60273137,6.0
113212628,6.0
60025288,6.0
101492910,6.0
60068755,6.0
127800607,6.0
125225796,6.0
60011170,6.0
125853874,6.0
60107202,6.0
60007313,5.0
123957584,5.0
121112095,5.0
125493169,5.0
60277579,5.0
123493606,5.0
101404941,5.0
60014151,5.0
60190740,5.0
60084724,5.0
60030844,5.0
60104924,5.0
60082961,5.0
112471367,5.0
60110334,5.0
124461591,5.0
60022559,5.0
60016251,5.0
127905268,5.0
116476673,5.0
60029304,5.0
60022758,5.0
123295343,5.0
60024941,5.0
60019544,5.0
60025187,5.0
60112262,5.0
60106938,5.0
60136288,5.0
60028711,5.0
125590156,5.0
60015941,5.0
127244776,5.0
125409641,5.0
117156180,5.0
60031024,5.0
60025457,5.0
126069155,5.0
112772365,5.0
60008117,5.0
127185765,5.0
60015404,5.0
100951033,5.0
60082180,5.0
60009465,5.0
60012641,5.0
113771631,5.0
60005783,5.0
129286045,5.0
129035847,5.0
60118023,5.0
124654923,5.0
60070651,5.0
110275186,5.0
60064025,5.0
122754928,5.0
60104395,5.0
112913517,5.0
60130029,5.0
112850691,5.0
60033065,5.0
60002064,5.0
60032897,5.0
60017983,5.0
60089151,5.0
123959722,5.0
60007511,5.0
124815219,5.0
127692342,5.0
60007033,5.0
60008609,5.0
112682265,5.0
60261221,5.0
60084612,5.0
60072734,5.0
60024451,5.0
60006101,5.0
126208410,5.0
127014161,5.0
114461026,5.0
119853371,5.0
60009754,5.0
60086620,5.0
60016646,5.0
60104498,5.0
60016908,5.0
60011411,5.0
116667060,5.0
60126534,5.0
60011442,5.0
60013894,5.0
60027835,5.0
125567599,5.0
60018297,5.0
125568548,5.0
60113104,5.0
100390914,5.0
60026161,5.0
60069382,5.0
109091155,5.0
123294818,5.0
60032356,5.0
120590964,5.0
60008132,5.0
114743505,5.0
60017722,5.0
60026444,5.0
120183503,5.0
60101360,5.0
60059987,5.0
60010499,5.0
60079242,5.0
60018938,5.0
60023131,5.0
60091006,5.0
60069388,5.0
120310324,5.0
123373882,5.0
60073712,5.0
60068917,4.0
60092795,4.0
100328974,4.0
60017474,4.0
60015862,4.0
60027627,4.0
60109689,4.0
60275751,4.0
60088409,4.0
60103621,4.0
60083513,4.0
60071625,4.0
60034160,4.0
123444108,4.0
60117141,4.0
60021858,4.0
120590904,4.0
60025497,4.0
60041509,4.0
112429654,4.0
107126874,4.0
126542470,4.0
60006754,4.0
60030948,4.0
60020420,4.0
60056455,4.0
60008555,4.0
60115718,4.0
60015431,4.0
60006667,4.0
60000401,4.0
60071109,4.0
60108877,4.0
122105732,4.0
60008991,4.0
60116737,4.0
60052106,4.0
60015043,4.0
60023084,4.0
112960968,4.0
60027629,4.0
60010914,4.0
60109839,4.0
60010939,4.0
60221163,4.0
60104698,4.0
115019118,4.0
60025965,4.0
60012392,4.0
60004510,4.0
60027663,4.0
60024666,4.0
60012636,4.0
123171622,4.0
60091230,4.0
60022319,4.0
60267250,4.0
100636034,4.0
116655003,4.0
60071368,4.0
60028088,4.0
60117845,4.0
60117180,4.0
60106886,4.0
60031955,4.0
124967820,4.0
128002843,4.0
60080101,4.0
101273032,4.0
60006935,4.0
60005614,4.0
101643660,4.0
60004572,4.0
128205053,4.0
60006270,4.0
128686033,4.0
129047751,4.0
60018894,4.0
60026275,4.0
60103980,4.0
60104655,4.0
118727483,4.0
60019376,4.0
106040847,4.0
106274900,4.0
112137235,4.0
60004598,4.0
60021623,4.0
102054922,4.0
60019764,4.0
115933268,4.0
60074723,4.0
117845319,4.0
60026786,4.0
109481089,4.0
112571793,4.0
60028375,4.0
126000538,4.0
60112684,4.0
108065914,4.0
60007011,4.0
116190012,4.0
117363558,4.0
129282307,4.0
60272237,4.0
60009060,4.0
119667542,4.0
122484724,4.0
128189950,4.0
116670249,4.0
128474100,4.0
129007796,4.0
129008045,4.0
129007869,4.0
60029441,4.0
60193874,4.0
118734928,4.0
125002721,4.0
127697907,4.0
60033432,4.0
107772594,4.0
60000705,4.0
60033114,4.0
126483352,3.0
60111799,3.0
60018989,3.0
60024948,3.0
60079968,3.0
125686048,3.0
60004092,3.0
60002970,3.0
117890670,3.0
125122077,3.0
60084653,3.0
60000961,3.0
60017028,3.0
60113653,3.0
60003641,3.0
60008786,3.0
60020730,3.0
60103670,3.0
126364548,3.0
60108922,3.0
60017989,3.0
60128181,3.0
60031805,3.0
60021136,3.0
60001430,3.0
60002864,3.0
60029442,3.0
60005405,3.0
60001737,3.0
60018783,3.0
60027271,3.0
60002877,3.0
60084411,3.0
60105176,3.0
60101396,3.0
128186714,3.0
60010875,3.0
60104453,3.0
60107479,3.0
60010955,3.0
60172345,3.0
126076176,3.0
60272451,3.0
122290870,3.0
116892833,3.0
114559887,3.0
60239692,3.0
60024295,3.0
60021143,3.0
124648647,3.0
116759772,3.0
101469212,3.0
127073203,3.0
60027762,3.0
60017665,3.0
60028423,3.0
124704993,3.0
124704966,3.0
101663488,3.0
124704934,3.0
120629841,3.0
124704752,3.0
124704880,3.0
60000243,3.0
123864584,3.0
60010177,3.0
60089978,3.0
60003217,3.0
128952097,3.0
125786671,3.0
60015017,3.0
120605998,3.0
60014157,3.0
60118489,3.0
114577178,3.0
60019518,3.0
119670085,3.0
60111720,3.0
60104795,3.0
60106513,3.0
60061261,3.0
60102073,3.0
101601589,3.0
60082737,3.0
127168096,3.0
128176976,3.0
126343289,3.0
60016618,3.0
60180342,3.0
120812179,3.0
128262782,3.0
128296722,3.0
126504433,3.0
60031454,3.0
128330800,3.0
60114072,3.0
60011666,3.0
126291497,3.0
60035791,3.0
60061893,3.0
60008710,3.0
60000912,3.0
119205215,3.0
127146758,3.0
127618851,3.0
60031682,3.0
60100082,3.0
60029885,3.0
117640433,3.0
60029849,3.0
60114554,3.0
60017757,3.0
60020609,3.0
60103284,3.0
60005189,3.0
60108795,3.0
60072842,3.0
60055833,3.0
60054919,3.0
60074055,3.0
122740426,3.0
60025200,3.0
60001565,3.0
114302803,3.0
120093562,3.0
100373309,3.0
60017774,3.0
100326631,3.0
60093581,3.0
120471166,3.0
60086700,3.0
60025475,3.0
60016835,3.0
60073673,3.0
60031674,3.0
120299098,3.0
123361119,3.0
100763450,3.0
60092945,3.0
60095599,3.0
60028179,3.0
60072230,3.0
127245013,3.0
60014340,3.0
60100989,3.0
60017717,3.0
60107782,2.0
60104289,2.0
126037545,2.0
60003579,2.0
127898783,2.0
60052453,2.0
125070440,2.0
60019812,2.0
60103680,2.0
60017761,2.0
112871493,2.0
60019600,2.0
116917852,2.0
123481045,2.0
113828902,2.0
60000499,2.0
60199405,2.0
60014992,2.0
60068684,2.0
60002049,2.0
60089707,2.0
60131217,2.0
60010591,2.0
60018475,2.0
60006163,2.0
60019987,2.0
120975049,2.0
60026055,2.0
60070317,2.0
60159371,2.0
60057297,2.0
60190569,2.0
60071082,2.0
60103651,2.0
127165368,2.0
127374275,2.0
121661189,2.0
121517736,2.0
60030326,2.0
60003942,2.0
60013649,2.0
123988010,2.0
122515909,2.0
126017443,2.0
60027331,2.0
60120766,2.0
60019839,2.0
60058499,2.0
60101665,2.0
60004778,2.0
60072078,2.0
116988645,2.0
106142851,2.0
60060517,2.0
60006137,2.0
113176234,2.0
60026158,2.0
105207503,2.0
108718754,2.0
60159447,2.0
60080765,2.0
60026496,2.0
60009463,2.0
110099297,2.0
60012267,2.0
127771959,2.0
128743175,2.0
60000248,2.0
126678589,2.0
128490765,2.0
127191255,2.0
60109884,2.0
126140986,2.0
126142433,2.0
60012387,2.0
100979664,2.0
60097412,2.0
126586146,2.0
60068719,2.0
129095470,2.0
60045003,2.0
60034410,2.0
60002366,2.0
60109514,2.0
60022123,2.0
60271834,2.0
60235462,2.0
60003709,2.0
122934575,2.0
60097652,2.0
60007998,2.0
60008386,2.0
125897818,2.0
60088571,2.0
126261911,2.0
60114851,2.0
60042800,2.0
121161375,2.0
60064180,2.0
122484891,2.0
60118886,2.0
60032361,2.0
60026979,2.0
60000015,2.0
60005038,2.0
60008235,2.0
60008060,2.0
125993741,2.0
106379491,2.0
125785800,2.0
60090652,2.0
60108684,2.0
60129287,2.0
60102127,2.0
114913177,2.0
128120083,2.0
60268209,2.0
127372767,2.0
60069493,2.0
60023345,2.0
60009167,2.0
60261354,2.0
60004691,2.0
60009056,2.0
128328072,2.0
128176724,2.0
60116770,2.0
60070926,2.0
60030364,2.0
109080273,2.0
60071540,2.0
60011116,2.0
60141076,2.0
101558468,1.0
60073834,1.0
60083112,1.0
60001890,1.0
60231913,1.0
60110807,1.0
60069620,1.0
60032530,1.0
123824911,1.0
112795834,1.0
60019404,1.0
122920149,1.0
129120737,1.0
128983710,1.0
121753569,1.0
127123399,1.0
60105596,1.0
60112103,1.0
114817623,1.0
60001282,1.0
60031769,1.0
60123042,1.0
60072562,1.0
60024653,1.0
60008935,1.0
60021158,1.0
112865662,1.0
60002445,1.0
109710589,1.0
113056842,1.0
60071533,1.0
60002823,1.0
60104176,1.0
127423575,1.0
60113282,1.0
60014096,1.0
128160774,1.0
128561211,1.0
60071594,1.0
60112340,1.0
60060454,1.0
60088347,1.0
109930692,1.0
128828564,1.0
60029257,1.0
128440655,1.0
60004148,1.0
60216392,1.0
126185989,1.0
60001784,1.0
60066812,1.0
60055696,1.0
60022956,1.0
60001741,1.0
60017323,1.0
60117616,1.0
60121793,1.0
60012370,1.0
127175790,1.0
127175389,1.0
60002798,1.0
60081484,1.0
60019519,1.0
60015390,1.0
60008691,1.0
60012178,1.0
60275288,1.0
100450017,1.0
128306160,1.0
125186806,1.0
60010694,1.0
60000885,1.0
60083515,1.0
100799287,1.0
122369911,1.0
60010752,1.0
124572778,1.0
60112782,1.0
125930351,1.0
116732748,1.0
60073471,1.0
60011460,1.0
60004400,1.0
114606793,1.0
60170219,1.0
112724609,1.0
60010844,1.0
60016004,1.0
60032204,1.0
60032982,1.0
60001458,1.0
60014396,1.0
124704827,1.0
128951971,1.0
128952062,1.0
60027299,1.0
60004739,1.0
100630860,1.0
60010934,1.0
108798388,1.0
60105228,1.0
60010503,1.0
60022175,1.0
124593139,1.0
60104199,1.0
112541269,1.0
60104544,1.0
60008143,1.0
126477900,1.0
60202990,1.0
101030968,1.0
60116560,1.0
100393618,1.0
60015161,1.0
125988766,1.0
60071031,1.0
100376225,1.0
60077843,1.0
60023146,1.0
128919909,1.0
60107631,1.0
126187003,1.0
60115142,1.0
60071160,1.0
60030622,1.0
60005630,1.0
60107195,1.0
60121761,1.0
60005341,1.0
121043949,1.0
100436018,1.0
60073683,1.0
127163734,1.0
105468544,1.0
60027866,1.0
60105222,1.0
60020224,1.0
60021361,1.0
60084257,1.0
60028541,1.0
60108743,1.0
60020457,1.0
112776262,1.0
60010432,1.0
121977409,1.0
60003593,1.0
60024232,1.0
60072255,1.0
112962573,1.0
101223817,1.0
60008809,1.0
60032144,1.0
118430292,1.0
60003733,1.0
60010953,1.0
60025960,1.0
60029278,1.0
60022562,1.0
60068861,1.0
60031298,1.0
60033059,1.0
60275530,1.0
60094047,1.0
60027523,1.0
60107546,1.0
129517234,1.0
126182706,1.0
60182613,1.0
129147403,1.0
60018768,1.0
122376529,1.0
60138851,1.0
129780165,1.0
126564439,1.0
113377258,1.0
100311960,1.0
60013008,1.0
60021842,1.0
60000952,1.0
60025390,1.0
60000722,1.0
112918358,1.0
120333940,1.0
128750307,1.0
126442218,1.0
60030052,1.0
60118343,1.0
105464428,1.0
125388060,1.0
109679580,1.0
60113949,1.0
60114077,1.0
60008157,1.0
60010859,1.0
109512058,1.0
60019135,1.0
60072202,1.0
127828078,1.0
60010475,1.0
60093250,1.0
60000827,1.0
60001656,1.0
60009064,1.0
60030856,0.0
60032259,0.0
60032086,0.0
128131440,0.0
112758859,0.0
60015564,0.0
60016896,0.0
60069059,0.0
60010589,0.0
60072448,0.0
126155953,0.0
60025233,0.0
60159595,0.0
60014923,0.0
60071431,0.0
60071464,0.0
60025997,0.0
60087582,0.0
60101349,0.0
60138766,0.0
122813877,0.0
127379572,0.0
60071317,0.0
127255716,0.0
60060524,0.0
60274042,0.0
60018718,0.0
128149696,0.0
126587454,0.0
60012090,0.0
60014261,0.0
126571647,0.0
112899003,0.0
60088563,0.0
60126081,0.0
60007056,0.0
60000360,0.0
60004773,0.0
60138422,0.0
60002714,0.0
127572545,0.0
129839344,0.0
60010603,0.0
60024053,0.0
60106782,0.0
60244516,0.0
60104441,0.0
60103570,0.0
60029386,0.0
60069442,0.0
60084947,0.0
60030451,0.0
60014975,0.0
60008291,0.0
128961204,0.0
60103918,0.0
60024050,0.0
128568102,0.0
60009425,0.0
60071953,0.0
60072118,0.0
60002281,0.0
60025907,0.0
60004211,0.0
60000434,0.0
60027841,0.0
128933990,0.0
60021335,0.0
126561693,0.0
60016418,0.0
60031813,0.0
60082135,0.0
60029714,0.0
60024793,0.0
60017539,0.0
60025984,0.0
60017818,0.0
122254890,0.0
105512587,0.0
117075383,0.0
60032758,0.0
114492942,0.0
60172346,0.0
126273673,0.0
128552884,0.0
60100561,0.0
60028109,0.0
60011313,0.0
60117186,0.0
60102082,0.0
60003763,0.0
60017837,0.0
60122270,0.0
106376889,0.0
128486062,0.0
60071847,0.0
128065861,0.0
129219911,0.0
127837031,0.0
113864742,0.0
112993111,0.0
60189515,0.0
127076651,0.0
60059937,0.0
127580395,0.0
122200146,0.0
60021648,0.0
60069555,0.0
60071559,0.0
60016218,0.0
129832491,0.0
60017970,0.0
60016569,0.0
60202520,0.0
60017136,0.0
100484751,0.0
129043303,0.0
128994341,0.0
60017292,0.0
60005881,0.0
60120734,0.0
124562501,0.0
60138946,0.0
60001644,0.0
122365407,0.0
60021726,0.0
129694129,0.0
129674421,0.0
60088457,0.0
114075717,0.0
60114181,0.0
60020256,0.0
60243231,0.0
126344055,0.0
129483861,0.0
123503351,0.0
115740067,0.0
60120910,0.0
106722772,0.0
60087559,0.0
127752065,0.0
60007655,0.0
128434366,0.0
126205383,0.0
60082670,0.0
129476721,0.0
60116702,0.0
60003674,0.0
129427461,0.0
123141560,0.0
60082181,0.0
60004853,0.0
60109685,0.0
128502156,0.0
121371755,0.0
127743035,0.0
60118641,0.0
100865439,0.0
60000590,0.0
123016713,0.0
60006051,0.0
60085742,0.0
60072059,0.0
60106649,0.0
60090286,0.0
129159979,0.0
127279315,0.0
60017694,0.0
60029140,0.0
60027018,0.0
60017511,0.0
60004879,0.0
113768692,0.0
60101646,0.0
129126197,0.0
124202643,0.0
60273899,0.0
126140920,0.0
100571673,0.0
129008077,0.0
60123291,0.0
107949474,0.0
123630907,0.0
118664216,0.0
60031206,0.0
60070927,0.0
60080824,0.0
116585649,0.0
60023517,0.0
60116768,0.0
60006082,0.0
112631184,0.0
60009415,0.0
60104678,0.0
127727949,0.0
60019354,0.0
60000934,0.0
127927327,0.0
109640173,0.0
112874802,0.0
60003736,0.0
60031014,0.0
60113122,0.0
109898977,0.0
60169179,0.0
60016653,0.0
60026271,0.0
60271667,0.0
128456535,0.0
60100457,0.0
110135441,0.0
60275166,0.0
60216991,0.0
60073624,0.0
60025779,0.0
60006225,0.0
60031335,0.0
60107241,0.0
60031998,0.0
114602190,0.0
108249166,0.0
60068878,0.0
60068872,0.0
129408410,0.0
128148976,0.0
60022008,0.0
60031146,0.0
60107197,0.0
124622399,0.0
60068696,0.0
100351726,0.0
60011653,0.0
60010382,0.0
60015706,0.0
60113549,0.0
60083463,0.0
60073607,0.0
60002397,0.0
60091164,0.0
60105146,0.0
60009806,0.0
60090616,0.0
60102087,0.0
60021588,0.0
60067711,0.0
101824548,0.0
60001086,0.0
60001104,0.0
112585242,0.0
60000356,0.0
60103462,0.0
60027470,0.0
129677404,0.0
126186244,0.0
113425178,0.0
60010710,0.0
60108865,0.0
60021097,0.0
100502897,0.0
60011226,0.0
127647701,0.0
60000189,0.0
60106364,0.0
125922153,0.0
125033321,0.0
115119184,0.0
60028134,0.0
117499725,0.0
60017483,0.0
128091142,0.0
100500574,0.0
60111051,0.0
60029937,0.0
105431100,0.0
126291835,0.0
129188376,0.0
101696674,0.0
112055534,0.0
60096984,0.0
60074394,0.0
60108554,0.0
60008877,0.0
60171663,0.0
60087293,0.0
116462120,0.0
60104777,0.0
60000473,0.0
60071256,0.0
109703537,0.0
60033125,0.0
117016219,0.0
126441728,0.0
60070707,0.0
122697499,0.0
60071254,0.0
60071236,0.0
60109511,0.0
117693535,0.0
126654074,0.0
60006961,0.0
112224556,0.0
60009424,0.0
60050751,0.0
