journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005024,10.1016/j.jhydrol.2023.129560,2023-05-01,S0022169423005024,2-s2.0-85153673139,85153673139.0,0.0,"57200324711, 35094554400, 22233958700, 56926969400, 24449282600","60026846:60026846:60020256, 60020256:60026846:60026846",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004973,10.1016/j.jhydrol.2023.129555,2023-05-01,S0022169423004973,2-s2.0-85153676871,85153676871.0,0.0,"55383044700, 6701438248, 10038800800, 35489834400, 6603360393, 55550687100, 57195641214, 58198029900, 57193666049, 57215829085, 57193674058, 57241193300, 57216969649, 14045518900","60010414:60010414:60010414:60010414:60010414:60015197:60027841:60071189:60010414, 60071189:60071189, 60017574:60071189:60010414, 60071189:60243231:60103695",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004079,10.1016/j.jhydrol.2023.129465,2023-05-01,S0022169423004079,2-s2.0-85151645138,85151645138.0,0.0,"57376707400, 55556913000, 55339639500, 57848953300, 57858103600, 56017411000, 7404745385, 55577206900","60017060, 60001604:60017060, 126344055:60017060, 60001604:60017060:60017060, 60001604:60006019:60017060:60011047",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004213,10.1016/j.jhydrol.2023.129479,2023-05-01,S0022169423004213,2-s2.0-85152595549,85152595549.0,0.0,"57211960447, 40461340500, 57203821392","60026981, 115740067, 129483861:60026981:123503351",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003980,10.1016/j.jhydrol.2023.129456,2023-05-01,S0022169423003980,2-s2.0-85152231963,85152231963.0,0.0,"57219908378, 57220958714",60120910:60120910,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S002216942300416X,10.1016/j.jhydrol.2023.129474,2023-05-01,S002216942300416X,2-s2.0-85152146901,85152146901.0,0.0,"58264479500, 8699799400, 7101620958",60030856:60023439:60023439,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004419,10.1016/j.jhydrol.2023.129499,2023-05-01,S0022169423004419,2-s2.0-85152602410,85152602410.0,0.0,"58184754800, 7203032111, 58114336300, 58184682500, 55499297600",60014966:60014966:60014966:60014966:60026479,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004225,10.1016/j.jhydrol.2023.129480,2023-05-01,S0022169423004225,2-s2.0-85153315934,85153315934.0,0.0,"58191760600, 6602296455, 35603074800",60105242:60105242:60026281,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004444,10.1016/j.jhydrol.2023.129502,2023-05-01,S0022169423004444,2-s2.0-85152477276,85152477276.0,0.0,"57217036150, 12140530100, 57211786951","60127212, 60007711, 60007711:60127212, 60007711, 60007711:60127212, 60007711, 60007711",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004468,10.1016/j.jhydrol.2023.129504,2023-05-01,S0022169423004468,2-s2.0-85152422044,85152422044.0,2.0,"57215220245, 57900975400, 58168638900, 57565377400, 57218767532, 57211503570, 8201379100","60031041, 60031041, 60031041:60031041, 60031041, 60031041:60031041, 60031041, 60031041:60031041, 60031041, 60031041:60031041, 60031041, 60031041:60031041, 60031041, 60031041:60031041, 60031041, 60031041",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004481,10.1016/j.jhydrol.2023.129506,2023-05-01,S0022169423004481,2-s2.0-85152492991,85152492991.0,0.0,"57205225982, 56784941700, 58183297900, 55862061100, 7404742641",60004538:60004538:60004538:60004538:60004538,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S002216942300447X,10.1016/j.jhydrol.2023.129505,2023-05-01,S002216942300447X,2-s2.0-85152630253,85152630253.0,1.0,"57221588218, 23161710900, 55898569700",60013682:60013682:60012178,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004560,10.1016/j.jhydrol.2023.129514,2023-05-01,S0022169423004560,2-s2.0-85152636697,85152636697.0,0.0,"57192678658, 7202228406","60001526:60001526, 60001526",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004572,10.1016/j.jhydrol.2023.129515,2023-05-01,S0022169423004572,2-s2.0-85152899896,85152899896.0,0.0,"12806668200, 35489984600, 8699799400, 6602800273, 36460381400, 36559092800",60014171:60029526:60023439:60029241:60013402:60010065,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004651,10.1016/j.jhydrol.2023.129523,2023-05-01,S0022169423004651,2-s2.0-85153108343,85153108343.0,0.0,"15756471200, 55317091800, 12041853000","60014652, 106722772:60014652:60087559",True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004675,10.1016/j.jhydrol.2023.129525,2023-05-01,S0022169423004675,2-s2.0-85153562671,85153562671.0,0.0,"58196835700, 11939334800, 36803078700, 7401432966",60092860:60092860:60092860:60011754,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S002216942300478X,10.1016/j.jhydrol.2023.129536,2023-05-01,S002216942300478X,2-s2.0-85153575616,85153575616.0,0.0,"35590412600, 7005099508, 8673949200, 9637623200",60014129:60014129:60014129:60014129,True
6,5,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004353,10.1016/j.jhydrol.2023.129493,2023-05-01,S0022169423004353,2-s2.0-85153566846,85153566846.0,0.0,"57203800631, 57034330100, 7003413039, 57215084336","60271961, 60012708:127752065, 60105683:60012708:60014966",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002974,10.1016/j.jhydrol.2023.129355,2023-05-01,S0022169423002974,2-s2.0-85150063824,85150063824.0,0.0,"57203067236, 19934753900, 9844772500","60123042, 60005488:60005488:60005488",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003165,10.1016/j.jhydrol.2023.129374,2023-05-01,S0022169423003165,2-s2.0-85150437738,85150437738.0,0.0,"57220104438, 26530662100",60006726:60006726,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003372,10.1016/j.jhydrol.2023.129395,2023-05-01,S0022169423003372,2-s2.0-85150233230,85150233230.0,1.0,"25960265500, 34168355400, 57226118304, 57226101501, 55520042100, 56697806700, 24466540100",60024322:60024322:60275288:60024322:60275288:60024322:60024322,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003438,10.1016/j.jhydrol.2023.129401,2023-05-01,S0022169423003438,2-s2.0-85150262542,85150262542.0,0.0,"57223128487, 57735868600, 56230794000, 58144563000, 7103096618, 56995400700, 7103412471",60123042:60123042:60022148:60123042:60123042:60004582:60123042,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003256,10.1016/j.jhydrol.2023.129383,2023-05-01,S0022169423003256,2-s2.0-85150416919,85150416919.0,1.0,"35217947100, 57218164714, 36830360400, 57193110689, 44761169400, 57160765800, 57907469800","60008539, 60008539:60008539, 60008539:60008539:100450017:60019987:60023998:60008539",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S002216942300344X,10.1016/j.jhydrol.2023.129402,2023-05-01,S002216942300344X,2-s2.0-85150457433,85150457433.0,0.0,"57197482343, 57215859935, 57040280100, 57227232300, 47561354300, 36682969100, 57016104000","60022210:60001619:60020321, 60007655:60001619:60012659:60001619:60032270",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002937,10.1016/j.jhydrol.2023.129351,2023-05-01,S0022169423002937,2-s2.0-85150460143,85150460143.0,0.0,"57207844216, 57004716500, 58148309200, 57858041700","60032389, 128434366:60032389, 128434366:126205383:60032389, 128434366",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003153,10.1016/j.jhydrol.2023.129373,2023-05-01,S0022169423003153,2-s2.0-85151405499,85151405499.0,0.0,"58167075800, 35096288300, 57302614500, 37073569700","60024445, 60082670:60024445, 60082670:60024445, 60082670:60024445, 60082670",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003517,10.1016/j.jhydrol.2023.129409,2023-05-01,S0022169423003517,2-s2.0-85150814743,85150814743.0,0.0,"57657421400, 6603967443",60020547:60020547,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003414,10.1016/j.jhydrol.2023.129399,2023-05-01,S0022169423003414,2-s2.0-85152405221,85152405221.0,0.0,"57001368200, 57203340338, 58182196300, 26637592900",60102085:60102085:129476721:60023237,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003487,10.1016/j.jhydrol.2023.129406,2023-05-01,S0022169423003487,2-s2.0-85152403291,85152403291.0,0.0,"57754839700, 6603934441","60003674, 60001422:60003674, 60116702",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003736,10.1016/j.jhydrol.2023.129431,2023-05-01,S0022169423003736,2-s2.0-85151047262,85151047262.0,0.0,"57205342508, 7101834064, 57191270635, 58161011700, 57212626483",60003687:60003687:60003687:60003687:60003687,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003633,10.1016/j.jhydrol.2023.129421,2023-05-01,S0022169423003633,2-s2.0-85151272637,85151272637.0,0.0,"57278095200, 23111648500, 57007589100, 57191418520",60003970:60003970:60003970:60003970,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003669,10.1016/j.jhydrol.2023.129424,2023-05-01,S0022169423003669,2-s2.0-85151295330,85151295330.0,0.0,"57190740515, 57189075898, 56997452400, 24402487300",60071043:60071043:60000990:60071043,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003724,10.1016/j.jhydrol.2023.129430,2023-05-01,S0022169423003724,2-s2.0-85151304961,85151304961.0,0.0,"57202336539, 26423452000, 57754379300, 57169772900, 54388260300, 24080233200","60015574, 60003500:60003500, 60003500:60003500:60003500:60003500:60015574",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003608,10.1016/j.jhydrol.2023.129418,2023-05-01,S0022169423003608,2-s2.0-85151265910,85151265910.0,1.0,"58164091000, 55818279700",60008898:60008898,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003645,10.1016/j.jhydrol.2023.129422,2023-05-01,S0022169423003645,2-s2.0-85151281447,85151281447.0,0.0,"57201913044, 35731047400, 24558773300, 8985530800, 56768170900, 57298784900, 7102624281, 54583300700, 25227650100, 8051239700, 56432995400, 6506822472",60020633:60021439:60021439:60021439:60021439:60030241:60021439:60021439:60015941:60011347:60015941:60026117,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003967,10.1016/j.jhydrol.2023.129454,2023-05-01,S0022169423003967,2-s2.0-85151340185,85151340185.0,0.0,"57211335658, 57211330760, 7404801403, 57194681612, 57205067628, 57394488600, 7801488987","60123042, 129427461:60123042:60123042:60123042:60123042:60123042:60022676",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003979,10.1016/j.jhydrol.2023.129455,2023-05-01,S0022169423003979,2-s2.0-85151484836,85151484836.0,0.0,"57225955967, 58168260000, 57951091500, 57216709860, 57697531100, 57215770274, 35181109400",60064143:60003771:60064143:60064143:60064143:60064143:60118617,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003955,10.1016/j.jhydrol.2023.129453,2023-05-01,S0022169423003955,2-s2.0-85151350542,85151350542.0,0.0,"57612887900, 57250243700, 26637592900, 55226714400, 57484306400, 57483453300, 57855700700, 57221558475","60023237, 118323370:60023237:60023237, 118323370:123141560:60023237:60023237:60023237:60023237",True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S002216942300402X,10.1016/j.jhydrol.2023.129460,2023-05-01,S002216942300402X,2-s2.0-85151555833,85151555833.0,0.0,"55713538200, 58168925000, 57860727200, 58263661000, 44261587100, 55683672100",60103148:60103148:60008928:60082181:60103148:60103148,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003773,10.1016/j.jhydrol.2023.129435,2023-05-01,S0022169423003773,2-s2.0-85151810210,85151810210.0,0.0,"57195956437, 16023519100, 57818657900, 57207032054, 18634726300, 57225802582",60073652:60073652:60073652:60030612:60073652:60073652,True
6,6,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004092,10.1016/j.jhydrol.2023.129467,2023-05-01,S0022169423004092,2-s2.0-85151699893,85151699893.0,0.0,"57205577344, 26648105200, 7006885391","60001800:60001800:60109685, 60004853",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002202,10.1016/j.jhydrol.2023.129278,2023-04-01,S0022169423002202,2-s2.0-85148544656,85148544656.0,0.0,"58111135900, 15049848200, 56095175500, 57194499824","60021439, 60004923:60021439:60004923:60004923, 60004923",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015864,10.1016/j.jhydrol.2022.129016,2023-04-01,S0022169422015864,2-s2.0-85149058948,85149058948.0,0.0,"57212026914, 57222382054, 57187463800, 57221429094, 57346336900, 57404641000, 57995879100, 57320525600","60018038:60018038:128502156, 128306160, 121371755:128502156, 128306160, 121371755:60018038:60018038:60015881:60018038",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001889,10.1016/j.jhydrol.2023.129246,2023-04-01,S0022169423001889,2-s2.0-85149876259,85149876259.0,5.0,"57205502322, 58137694500, 58138365100, 58137013200, 55577461300, 56739604000, 57770631200, 36619287400","60010851, 60005488, 60081483, 129286045:129035847:129035847:129035847:60005488, 129286045:60102538:60005488:60005488",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002330,10.1016/j.jhydrol.2023.129291,2023-04-01,S0022169423002330,2-s2.0-85149820043,85149820043.0,0.0,"57183438500, 7404700567, 36071570300, 7404210446, 57183432400","60019499, 127743035:60019499, 127743035, 60027363, 60028265, 60019499, 60019499:60019499, 127743035, 60027363, 60028265:60272995:60272416",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002111,10.1016/j.jhydrol.2023.129269,2023-04-01,S0022169423002111,2-s2.0-85149058788,85149058788.0,0.0,"57208123993, 58120899500, 56112759300",60014171:60014171:60014171,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001919,10.1016/j.jhydrol.2023.129249,2023-04-01,S0022169423001919,2-s2.0-85149180413,85149180413.0,0.0,"57218684286, 55488558800",60012704:60012704,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S002216942201472X,10.1016/j.jhydrol.2022.128902,2023-04-01,S002216942201472X,2-s2.0-85149173434,85149173434.0,0.0,"57191168465, 57150159200","60020585, 60118641:60020585",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002342,10.1016/j.jhydrol.2023.129292,2023-04-01,S0022169423002342,2-s2.0-85149028597,85149028597.0,0.0,"57207248729, 57951091500, 57215048920, 57201136477, 57209001217, 57221926028, 17343740300, 57195575652, 57206281526, 57207466604, 36619804000, 58120283500, 57205067933","60064143, 60018229, 60008042:60064143:60064143:60064143:60064143:60064143:60064143, 60026553, 60025278:60028333:60033100:60087826, 60017705:60064143:60021182:60018229, 60008042",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S002216942300238X,10.1016/j.jhydrol.2023.129296,2023-04-01,S002216942300238X,2-s2.0-85149061136,85149061136.0,0.0,"57205118100, 6701641267",60014153:60014153,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002378,10.1016/j.jhydrol.2023.129295,2023-04-01,S0022169423002378,2-s2.0-85149060809,85149060809.0,0.0,"57218768295, 7103369956, 7201882869, 57197736348",60105683:60030835:60030835:60007381,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002147,10.1016/j.jhydrol.2023.129272,2023-04-01,S0022169423002147,2-s2.0-85149186805,85149186805.0,0.0,"57208211502, 58092852800, 6602886211, 8610361700",60011347:60011347:60011347:60011347,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001488,10.1016/j.jhydrol.2023.129206,2023-04-01,S0022169423001488,2-s2.0-85149168131,85149168131.0,0.0,"58123893500, 58123954400, 58123775800",60009439:60009226:100865439,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S002216942300149X,10.1016/j.jhydrol.2023.129207,2023-04-01,S002216942300149X,2-s2.0-85150304283,85150304283.0,1.0,"57202259358, 57220922672, 15623116400, 57226371864, 57368567900",60018038:60018038:60018038:60018038:60018038,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002627,10.1016/j.jhydrol.2023.129320,2023-04-01,S0022169423002627,2-s2.0-85149317336,85149317336.0,0.0,"57192655683, 14819053000, 57221117304, 55665339900, 55969389300, 34067466200, 37006267400, 57196087755",60013918:60013918:60013918:60009625:60001701:60013918:60000590:60013918,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002652,10.1016/j.jhydrol.2023.129323,2023-04-01,S0022169423002652,2-s2.0-85149182035,85149182035.0,0.0,"35733439400, 58123648400, 57201994357, 57189456306, 7404091078, 57194536092",60013268:60013268:60013268:60013268:60013268:123016713,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002329,10.1016/j.jhydrol.2023.129290,2023-04-01,S0022169423002329,2-s2.0-85149323892,85149323892.0,0.0,"58254047700, 57870102400, 57905257300, 32667497800, 56151611600",60006051:60006051:60006051:60008926:60085742,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002482,10.1016/j.jhydrol.2023.129306,2023-04-01,S0022169423002482,2-s2.0-85149291482,85149291482.0,0.0,"57394491800, 26325379200, 57222571743, 57191477648, 6506787827",60070813:60070813:60006925:60070813:60070791,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002494,10.1016/j.jhydrol.2023.129307,2023-04-01,S0022169423002494,2-s2.0-85149435031,85149435031.0,0.0,"58130565400, 57484743000, 7202980469, 7003706805",60118639:60026553:60118639:60118639,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002986,10.1016/j.jhydrol.2023.129356,2023-04-01,S0022169423002986,2-s2.0-85149767663,85149767663.0,1.0,"56784529700, 57188538096, 58135485800, 56915118200, 56915272200, 58045395600, 57209182570, 55447301200",60083515:60003013:60083515:60083515:60083515:60083515:60083515:60083515,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002871,10.1016/j.jhydrol.2023.129345,2023-04-01,S0022169423002871,2-s2.0-85149879369,85149879369.0,0.0,"57275313600, 57192878006, 35753078100, 56414720200, 57274280100, 57224978668, 35306526500","60072035, 60017134:60072035:60071929:60072035, 60072059:60072035:60072035:60072035",True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002962,10.1016/j.jhydrol.2023.129354,2023-04-01,S0022169423002962,2-s2.0-85149779318,85149779318.0,0.0,"57216982542, 35588131200",60025063:60025063,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423003037,10.1016/j.jhydrol.2023.129361,2023-04-01,S0022169423003037,2-s2.0-85149862982,85149862982.0,2.0,"57918628300, 37011634400, 57278847100, 58137629400",60026981:60026981:60026981:60026981,True
6,7,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002998,10.1016/j.jhydrol.2023.129357,2023-04-01,S0022169423002998,2-s2.0-85149859690,85149859690.0,1.0,"57223901127, 56306780300, 57208273602, 57223899197, 55498942400, 57875131100, 57223891091, 57875723400, 18933848100, 57034615000","122369911, 124572778, 60010752:122369911, 124572778, 60010752:122369911, 60021200:122369911, 60021200:60028423, 60019499:122369911, 124572778, 60010752:122369911, 124572778, 60010752:122369911, 124572778, 60010752:60028423, 60019499:122369911, 124572778, 60023380",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423000604,10.1016/j.jhydrol.2023.129118,2023-03-01,S0022169423000604,2-s2.0-85147192513,85147192513.0,1.0,"56784618400, 14064144800","60033100, 60033100:60033100, 60033100",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423000835,10.1016/j.jhydrol.2023.129141,2023-03-01,S0022169423000835,2-s2.0-85147090063,85147090063.0,0.0,"57219939573, 57197480518, 26641426600",60014439:60014439:60106649,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001051,10.1016/j.jhydrol.2023.129163,2023-03-01,S0022169423001051,2-s2.0-85147196555,85147196555.0,2.0,"57460235400, 58086153900, 58086058400, 57459844900, 57217136418, 58086130400","60010580, 60010580:60010580, 60010580:60010580, 60010580:60010580, 60010580:60010580, 60010580, 60010580:60010580, 60010580",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001075,10.1016/j.jhydrol.2023.129165,2023-03-01,S0022169423001075,2-s2.0-85147092322,85147092322.0,0.0,"29767443800, 57819097400, 57850390100, 6602154972",60031818:60025757:60028630:60025757,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423000896,10.1016/j.jhydrol.2023.129147,2023-03-01,S0022169423000896,2-s2.0-85148327946,85148327946.0,1.0,"57192931340, 57352995200, 56123452600, 58376420300, 21740468600","60006019, 60003771:60006019:60014965:60082196:60006019, 60016087",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S002216942300104X,10.1016/j.jhydrol.2023.129162,2023-03-01,S002216942300104X,2-s2.0-85147540450,85147540450.0,0.0,"57420102600, 56085025900, 57211402676, 57205218331, 57767618600",60025761:60025761:118823068:118823068:60025761,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001245,10.1016/j.jhydrol.2023.129182,2023-03-01,S0022169423001245,2-s2.0-85147543463,85147543463.0,0.0,"57912044900, 56655631500, 55839333400, 6603580234, 57908126800, 14030874600, 58093904700","60002306:60002306:60002306:60003122:60002306:60002306, 60090286:129159979",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001154,10.1016/j.jhydrol.2023.129173,2023-03-01,S0022169423001154,2-s2.0-85149784428,85149784428.0,0.0,"52164865000, 55891347100, 55717391000, 58259681000, 57194060137, 57192782350, 57305657100, 57193625806, 57193860617, 58136150000","60131217, 60020258, 60020258, 60025988:60131217, 60020258, 60020258:60131217, 60020258, 60020258:60131217, 60020258, 60020258:60273019:60025988:60131217, 60020258, 60020258:60014724:60131217, 60020258, 60020258:60131217, 60020258, 60020258",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001403,10.1016/j.jhydrol.2023.129198,2023-03-01,S0022169423001403,2-s2.0-85147551003,85147551003.0,0.0,"57659158000, 8672827800, 57224548770",60031126:60031126:60031126,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001415,10.1016/j.jhydrol.2023.129199,2023-03-01,S0022169423001415,2-s2.0-85147411067,85147411067.0,0.0,"57218714971, 16069856000, 56238635800",60004750:60004750:60004750,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423000380,10.1016/j.jhydrol.2023.129096,2023-03-01,S0022169423000380,2-s2.0-85148937058,85148937058.0,0.0,"57695161000, 22956789900, 13002660900, 55974570200",60021781:60021781:60021781:60021781,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001476,10.1016/j.jhydrol.2023.129205,2023-03-01,S0022169423001476,2-s2.0-85147544669,85147544669.0,0.0,"57214670505, 56099942100, 57194539926, 54396589000, 57217004288, 57213140200",60018554:60018554:60018554:60018554:60018554:60018554,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001105,10.1016/j.jhydrol.2023.129168,2023-03-01,S0022169423001105,2-s2.0-85147541264,85147541264.0,1.0,"57208121942, 57560101500, 56187664700, 6701674356",60027161:60022403:60022403:60027161,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001713,10.1016/j.jhydrol.2023.129229,2023-03-01,S0022169423001713,2-s2.0-85147857562,85147857562.0,5.0,"57189515171, 57189255732, 55471744200, 21742320500, 57021820300, 58099354900","60015206:60031430, 60104012:60020661:60002014:60163091:60015024",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423000252,10.1016/j.jhydrol.2023.129083,2023-03-01,S0022169423000252,2-s2.0-85147798780,85147798780.0,5.0,"57164607600, 56548766000, 7801632837",60019533:60019533:60019533,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001257,10.1016/j.jhydrol.2023.129183,2023-03-01,S0022169423001257,2-s2.0-85147851033,85147851033.0,0.0,"35210414000, 58099431800, 58099349400, 57751575200",60118890:60118890:60118890:60118890,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001427,10.1016/j.jhydrol.2023.129200,2023-03-01,S0022169423001427,2-s2.0-85147846011,85147846011.0,1.0,"36619287400, 7203032122, 57210998443, 57209286749, 57225958742, 57222019620, 57230199000","60025761, 60025761, 60025761:60025761, 60025761, 60025761:60025761, 60025761, 60025761:60025761, 60025761, 60025761:60025761, 60025761, 60025761:60025761, 60025761, 60025761:60025761, 60025761, 60025761",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001877,10.1016/j.jhydrol.2023.129245,2023-03-01,S0022169423001877,2-s2.0-85147850741,85147850741.0,1.0,"57218510628, 56294885800, 57201989833, 35107432300","60027277, 60027363:60027277:60027277:60027277",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001944,10.1016/j.jhydrol.2023.129252,2023-03-01,S0022169423001944,2-s2.0-85147992926,85147992926.0,0.0,"57677921600, 54954032600",60029306:60029306,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002056,10.1016/j.jhydrol.2023.129263,2023-03-01,S0022169423002056,2-s2.0-85148325490,85148325490.0,0.0,"57148903200, 7402177894, 57802043100, 55938857100, 55772351500, 35319858700",60010851:60010851:127279315:60010851:60010851:60010851,True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001907,10.1016/j.jhydrol.2023.129248,2023-03-01,S0022169423001907,2-s2.0-85148329859,85148329859.0,0.0,"57555729400, 34881937200, 43661653500, 8529857700, 56201462400, 57209301326, 6603273263, 53986172000","60007174:60017694:60030838:60030838:60007493, 60007774, 60075693:60102124:60023471:60008134",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423002172,10.1016/j.jhydrol.2023.129275,2023-03-01,S0022169423002172,2-s2.0-85148327998,85148327998.0,2.0,"57217418403, 56211351200, 57206873810, 57205740922, 12764777600","60031041, 60031041:60031041, 60031248:60031248:60031041, 60031041:60031041, 60031248",True
6,8,2023,https://www.sciencedirect.com/science/article/pii/S0022169423001361,10.1016/j.jhydrol.2023.129194,2023-03-01,S0022169423001361,2-s2.0-85149808502,85149808502.0,0.0,"57190193431, 43261550100, 55317986600, 57204034613, 7103270620",60011347:60011347:60011347:60011347:60011347,True
6,9,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015980,10.1016/j.jhydrol.2022.129028,2023-02-01,S0022169422015980,2-s2.0-85145966519,85145966519.0,0.0,"16069507600, 7201649301, 7403184284, 27170277000, 7407359381, 56828597000, 57007407100",60199493:60118890:60004879:60027018:60017511:60029140:60199493,True
6,9,2023,https://www.sciencedirect.com/science/article/pii/S0022169422016158,10.1016/j.jhydrol.2022.129045,2023-02-01,S0022169422016158,2-s2.0-85145978179,85145978179.0,0.0,"46462263700, 58055236600, 58055158400, 57982526500, 57218365733, 7203084823","60031041, 60031248:60031041:60031041:60031041:60031041:60031041, 60031248",True
6,9,2023,https://www.sciencedirect.com/science/article/pii/S0022169422016043,10.1016/j.jhydrol.2022.129034,2023-02-01,S0022169422016043,2-s2.0-85146289151,85146289151.0,1.0,"57198025106, 57214823910, 57222516702, 6507051085, 6602944577","60112782:60004954:125930351:60084823, 60104463:60004954",True
6,9,2023,https://www.sciencedirect.com/science/article/pii/S0022169422016146,10.1016/j.jhydrol.2022.129044,2023-02-01,S0022169422016146,2-s2.0-85146049837,85146049837.0,0.0,"57221060458, 57155482400, 56449844900","60103148, 60005488:60082181:113768692",True
