journal_id,volume_id,year,link,doi
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011794,10.1016/j.watres.2022.119234
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011101,10.1016/j.watres.2022.119165
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201171X,10.1016/j.watres.2022.119226
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011459,10.1016/j.watres.2022.119200
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011800,10.1016/j.watres.2022.119235
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011848,10.1016/j.watres.2022.119239
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011691,10.1016/j.watres.2022.119224
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011629,10.1016/j.watres.2022.119217
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012039,10.1016/j.watres.2022.119258
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011836,10.1016/j.watres.2022.119238
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011927,10.1016/j.watres.2022.119247
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011897,10.1016/j.watres.2022.119244
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011678,10.1016/j.watres.2022.119222
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011885,10.1016/j.watres.2022.119243
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011757,10.1016/j.watres.2022.119230
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011770,10.1016/j.watres.2022.119232
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201185X,10.1016/j.watres.2022.119240
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012052,10.1016/j.watres.2022.119260
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201212X,10.1016/j.watres.2022.119267
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011952,10.1016/j.watres.2022.119250
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011861,10.1016/j.watres.2022.119241
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012222,10.1016/j.watres.2022.119277
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012180,10.1016/j.watres.2022.119273
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012167,10.1016/j.watres.2022.119271
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011903,10.1016/j.watres.2022.119245
