affiliation,citations
117226618,12.0
60001529,12.0
60029190,12.0
60272621,12.0
60176019,12.0
100442590,12.0
60014923,12.0
60027998,12.0
60017837,12.0
60001323,12.0
60018881,12.0
125187020,12.0
60002526,12.0
60087170,12.0
60010281,12.0
101384489,12.0
60031195,12.0
108268720,12.0
60017302,12.0
60091650,12.0
60000674,12.0
60081053,12.0
60017411,12.0
60002644,12.0
60110525,12.0
121072429,12.0
125989193,12.0
60012304,12.0
60111967,12.0
120280160,12.0
60029418,12.0
60030846,12.0
60104684,12.0
126876549,12.0
119027789,12.0
122937046,12.0
60021784,12.0
116199386,12.0
60085978,12.0
113843820,12.0
60020069,12.0
60003868,12.0
100424687,12.0
124331470,12.0
113061249,12.0
124672768,12.0
60095556,12.0
124583042,12.0
123658961,12.0
60106300,12.0
60104433,12.0
60018279,12.0
122645245,12.0
60019102,12.0
108089971,12.0
60070263,12.0
101426049,12.0
119940756,12.0
115867266,12.0
60013137,12.0
124994099,12.0
60105640,12.0
60032563,12.0
100747860,12.0
100742522,12.0
125324031,12.0
60052453,11.0
60118545,11.0
60121870,11.0
60088885,11.0
60025090,11.0
60071597,11.0
60027331,11.0
60174564,11.0
101801793,11.0
60029897,11.0
117092862,11.0
60017970,11.0
126906735,11.0
60032275,11.0
60025187,11.0
60000984,11.0
60102422,11.0
117807801,11.0
60031138,11.0
60081247,11.0
126752057,11.0
60031888,11.0
60118616,11.0
60012392,11.0
60103616,11.0
112808610,11.0
60011081,11.0
124059024,11.0
121471923,11.0
118500858,11.0
105759266,11.0
106731518,11.0
120444209,11.0
60018268,11.0
60017442,11.0
60002786,11.0
60029323,11.0
60192972,11.0
115888766,11.0
60208831,11.0
110112406,11.0
60087293,11.0
125180819,11.0
60072094,11.0
60014714,11.0
60004391,11.0
60038659,11.0
60121793,11.0
60037241,11.0
60118182,11.0
108958389,11.0
118302898,11.0
60010008,11.0
60069743,11.0
60073713,11.0
60068753,11.0
60014198,11.0
113846485,11.0
122485116,11.0
121212971,11.0
60199607,11.0
60088374,11.0
116540482,11.0
119688567,11.0
60073577,11.0
60119316,11.0
126250343,11.0
126250224,11.0
60189940,11.0
126189489,11.0
60000953,11.0
60004760,11.0
60000086,11.0
113416102,11.0
113501487,11.0
60112884,11.0
106296224,11.0
119787292,11.0
60028590,11.0
112731862,11.0
123693445,11.0
126636658,11.0
113075068,11.0
115203493,11.0
60013614,11.0
60121176,11.0
125801303,11.0
60004176,11.0
125113843,11.0
60025664,11.0
60112094,11.0
60003554,11.0
123846910,11.0
105590445,11.0
122737804,11.0
121658352,11.0
60211445,11.0
122989241,11.0
60105255,11.0
109554356,11.0
60008555,11.0
120470982,11.0
121338656,11.0
107712595,11.0
60105436,11.0
60112438,11.0
60113358,11.0
60121456,10.0
60006948,10.0
60104640,10.0
60031536,10.0
60196724,10.0
113849260,10.0
127268964,10.0
60189654,10.0
60001170,10.0
127169619,10.0
117947790,10.0
116887876,10.0
60016569,10.0
60118489,10.0
60180342,10.0
116430712,10.0
127578251,10.0
60026492,10.0
127417037,10.0
123242283,10.0
113806341,10.0
60015990,10.0
60271971,10.0
60025359,10.0
123846436,10.0
126142757,10.0
60030761,10.0
60094294,10.0
126461428,10.0
60103900,10.0
60073723,10.0
125138797,10.0
60094949,10.0
60024199,10.0
60001565,10.0
60112048,10.0
117226108,10.0
60029216,10.0
124094742,10.0
123939489,10.0
101317793,10.0
60109282,10.0
114513030,10.0
112700201,10.0
60002075,10.0
60032816,10.0
60013024,10.0
60070476,10.0
60113282,10.0
60069801,10.0
60078085,10.0
60103633,10.0
125879871,10.0
60017147,10.0
100962646,10.0
60276011,10.0
60023195,10.0
114587192,10.0
118823408,10.0
121067453,10.0
60010177,10.0
114349335,10.0
60032530,10.0
100455471,10.0
60000021,10.0
60021828,10.0
125950354,10.0
60271912,10.0
60109442,10.0
60014371,10.0
60082202,10.0
60274106,10.0
101415779,10.0
120356381,10.0
60070798,10.0
117226145,10.0
60051492,10.0
116345437,10.0
119779442,10.0
60011059,10.0
60110313,10.0
120450765,10.0
117495694,10.0
60017980,10.0
60101568,10.0
60117322,10.0
60008648,10.0
121406953,10.0
60000784,10.0
124420239,10.0
60083503,10.0
113062124,10.0
60084247,10.0
60025730,10.0
60112527,10.0
60020464,10.0
111095119,10.0
126179798,10.0
60016712,10.0
60001953,10.0
119201966,10.0
127013167,10.0
129416316,10.0
60116994,10.0
122600088,10.0
60014567,10.0
119049760,10.0
100395408,10.0
121081535,10.0
101431812,10.0
121081245,10.0
113103621,10.0
112596720,10.0
60008203,10.0
120972266,10.0
60107248,10.0
120181231,10.0
60088460,10.0
126156423,10.0
60122255,10.0
124331081,10.0
60121383,10.0
106014030,10.0
124969358,10.0
125526037,10.0
112797481,10.0
60073498,10.0
60020795,10.0
125256490,10.0
124366517,10.0
124679369,10.0
124679272,10.0
118148314,10.0
60193845,10.0
114376446,10.0
60005391,10.0
60277300,10.0
60076489,10.0
112837906,10.0
60072431,10.0
115962249,10.0
60101870,10.0
60121711,10.0
60114542,10.0
60113194,10.0
107978172,10.0
100795756,10.0
119756878,10.0
119756462,10.0
60121577,10.0
123612258,10.0
60032751,10.0
114451639,10.0
60004372,10.0
123373449,9.0
60020739,9.0
117004017,9.0
121177429,9.0
60010413,9.0
60068548,9.0
60021814,9.0
60021858,9.0
111155064,9.0
124180891,9.0
60113289,9.0
124034624,9.0
115874527,9.0
60098971,9.0
121434109,9.0
60015710,9.0
60072902,9.0
60194550,9.0
115933258,9.0
126587401,9.0
124593139,9.0
60021895,9.0
60026786,9.0
60103823,9.0
60000943,9.0
113153292,9.0
60268245,9.0
122396811,9.0
60099375,9.0
124841628,9.0
101534033,9.0
122813877,9.0
127163311,9.0
126785168,9.0
126504024,9.0
125994076,9.0
125701484,9.0
124173691,9.0
114483794,9.0
60002128,9.0
124395317,9.0
124614385,9.0
60029925,9.0
124520171,9.0
60003553,9.0
60006454,9.0
124331446,9.0
100828702,9.0
60032935,9.0
60069249,9.0
116350354,9.0
60117180,9.0
60000485,9.0
60196627,9.0
60016754,9.0
60004026,9.0
60021221,9.0
60114501,9.0
60097725,9.0
60011719,9.0
113125055,9.0
60189159,9.0
60105475,9.0
60003763,9.0
118605276,9.0
60006920,9.0
60122495,9.0
114412773,9.0
60007587,9.0
60117792,9.0
60114565,9.0
60268374,9.0
60072925,9.0
60122747,9.0
60017241,9.0
60000846,9.0
60076774,9.0
60002483,9.0
125520966,9.0
60000867,9.0
60077377,9.0
60071099,9.0
100518352,9.0
120980541,9.0
60105382,9.0
60017889,9.0
118014957,9.0
60069417,9.0
60017818,9.0
60117836,9.0
123322866,9.0
60104749,9.0
114853404,9.0
60009081,9.0
60159745,9.0
60069394,9.0
125688447,9.0
60003411,9.0
124868701,9.0
60008463,9.0
123740130,9.0
123421458,9.0
123581087,9.0
109408213,9.0
60194685,9.0
60117840,9.0
127933552,9.0
123860593,9.0
60112323,9.0
126636520,9.0
112724262,9.0
60071424,9.0
60028961,9.0
121382030,9.0
106722670,9.0
60032633,9.0
60015011,9.0
123161077,9.0
60010237,9.0
60021984,9.0
125520235,9.0
60015231,9.0
60001359,9.0
60277284,9.0
114544404,9.0
101297446,9.0
125591363,9.0
60024784,9.0
60276923,9.0
60273280,9.0
60117964,9.0
60016724,9.0
112915632,9.0
60121661,9.0
122184301,9.0
109427944,9.0
60016209,9.0
108062301,9.0
60012213,9.0
115410276,9.0
60001726,9.0
60002719,9.0
60018783,9.0
117093312,9.0
60018003,9.0
125823380,9.0
60019469,9.0
125544012,9.0
125607305,9.0
60026314,9.0
114536054,9.0
125607961,9.0
60075923,8.0
100490609,8.0
60002392,8.0
60107203,8.0
60107192,8.0
60103630,8.0
123531265,8.0
123531252,8.0
60082140,8.0
125225747,8.0
60033420,8.0
112712567,8.0
122369344,8.0
120242658,8.0
60009465,8.0
112352657,8.0
60000062,8.0
60028423,8.0
114473965,8.0
101005633,8.0
60022480,8.0
60130022,8.0
60024208,8.0
125754938,8.0
60134309,8.0
112860208,8.0
100436018,8.0
60011931,8.0
126516564,8.0
126586650,8.0
60021494,8.0
60010833,8.0
126007213,8.0
60020764,8.0
118490230,8.0
115787563,8.0
60016326,8.0
120517909,8.0
60078565,8.0
124331499,8.0
101962271,8.0
107951880,8.0
109941437,8.0
115481079,8.0
60081947,8.0
60031288,8.0
60023745,8.0
60013134,8.0
60104327,8.0
60026182,8.0
60109424,8.0
60071174,8.0
117954045,8.0
60023532,8.0
60109519,8.0
113056457,8.0
60105875,8.0
100693696,8.0
60071937,8.0
121377712,8.0
60105799,8.0
60021238,8.0
127007711,8.0
60117406,8.0
114065966,8.0
60121229,8.0
60071690,8.0
60012362,8.0
60024103,8.0
60023312,8.0
113214263,8.0
100417856,8.0
118109708,8.0
60109410,8.0
112911905,8.0
60071494,8.0
100471733,8.0
112954365,8.0
60030415,8.0
118781818,8.0
105858451,8.0
60013094,8.0
60001620,8.0
60003287,8.0
60032804,8.0
115332208,8.0
60069716,8.0
127031011,8.0
60012086,8.0
114459601,8.0
60092864,8.0
60108913,8.0
60005101,8.0
111015431,8.0
60021916,8.0
60111576,8.0
60089932,8.0
60107427,8.0
60010910,8.0
60027064,8.0
60020686,8.0
112885492,8.0
60020384,8.0
124945816,8.0
60159373,8.0
100591468,8.0
60113104,8.0
116783909,8.0
119757030,8.0
60088573,8.0
100499913,8.0
100536607,8.0
126290062,8.0
126394899,8.0
60160273,8.0
60023355,8.0
122814129,8.0
126000402,8.0
124461032,8.0
60069734,8.0
116606856,8.0
117155659,8.0
60112150,8.0
125028973,8.0
60089259,8.0
113086089,8.0
112126705,8.0
101413895,8.0
60004598,8.0
112918044,8.0
118153825,8.0
118149895,8.0
121328126,8.0
113801805,8.0
60009647,8.0
119919421,8.0
60006662,8.0
105672394,8.0
60089707,8.0
125578291,8.0
60027310,8.0
60000179,8.0
118788010,8.0
60005537,8.0
60107777,8.0
60112373,8.0
60026496,8.0
60110447,8.0
60020702,8.0
60100492,8.0
60010586,7.0
60107010,7.0
60015573,7.0
60003105,7.0
60104286,7.0
100376225,7.0
60117938,7.0
60018055,7.0
60118342,7.0
60046283,7.0
60010532,7.0
60023193,7.0
100429176,7.0
100400346,7.0
60060723,7.0
60105300,7.0
60250904,7.0
125079062,7.0
60001305,7.0
60016541,7.0
114536147,7.0
60022684,7.0
60009225,7.0
60103917,7.0
60104678,7.0
60086620,7.0
60021783,7.0
60024063,7.0
60014157,7.0
60021542,7.0
127913744,7.0
60118641,7.0
60004154,7.0
120012180,7.0
117819755,7.0
60068801,7.0
118242113,7.0
112854699,7.0
101356785,7.0
60087559,7.0
60026002,7.0
60005775,7.0
125842182,7.0
115225732,7.0
100944832,7.0
121544458,7.0
60017675,7.0
60107188,7.0
60111769,7.0
120302478,7.0
60109188,7.0
60026245,7.0
60111335,7.0
60139065,7.0
60026728,7.0
60000473,7.0
60005232,7.0
124148273,7.0
124148415,7.0
106983869,7.0
106402940,7.0
60013813,7.0
60084561,7.0
100395411,7.0
112850498,7.0
60085893,7.0
119801650,7.0
60019967,7.0
123361119,7.0
112224556,7.0
60102126,7.0
111935535,7.0
60029472,7.0
60069730,7.0
60012861,7.0
60138629,7.0
124378982,7.0
126872602,7.0
126873032,7.0
126155959,7.0
60015438,7.0
60015509,7.0
124425935,7.0
60024154,7.0
60111140,7.0
120462579,7.0
122604934,7.0
116386771,7.0
108119214,7.0
125880355,7.0
127121563,7.0
123994700,7.0
116180461,7.0
107612547,7.0
60026714,7.0
120896470,7.0
60061893,7.0
60069892,7.0
124784631,7.0
124094811,7.0
121045016,7.0
114691636,7.0
112649198,7.0
60007431,7.0
60073748,7.0
60017236,7.0
112372472,7.0
60022800,7.0
60011796,7.0
60103797,7.0
128153982,7.0
60091846,7.0
124781927,7.0
60116748,7.0
60006730,7.0
60011423,7.0
60073422,7.0
122111947,7.0
60026860,7.0
60027062,7.0
60024474,7.0
100342234,7.0
126564488,7.0
60018872,7.0
60014729,7.0
60104479,7.0
60032361,7.0
126636037,7.0
60010859,7.0
126390759,7.0
60072747,7.0
125033376,7.0
125033249,7.0
60009024,7.0
60006623,7.0
125096185,7.0
60014183,7.0
60089930,7.0
113245191,7.0
123642973,7.0
123212588,7.0
112596710,7.0
60023725,7.0
60119390,7.0
60105478,7.0
60026439,7.0
60080937,7.0
60111119,7.0
60012310,7.0
112928224,7.0
60024223,7.0
121452054,7.0
60106662,7.0
120661630,7.0
60024948,7.0
60109732,7.0
60010621,7.0
60112428,7.0
127262392,6.0
112527289,6.0
60212023,6.0
110149858,6.0
114598446,6.0
114745220,6.0
60002823,6.0
60024417,6.0
119070976,6.0
60106326,6.0
60029929,6.0
60002746,6.0
60017614,6.0
60002864,6.0
60104671,6.0
60003675,6.0
124999418,6.0
100720408,6.0
112682265,6.0
117389627,6.0
121795224,6.0
112614303,6.0
60026281,6.0
126681726,6.0
60004840,6.0
101986300,6.0
60016195,6.0
60273948,6.0
60273975,6.0
113057435,6.0
101872386,6.0
60022990,6.0
109898977,6.0
127722472,6.0
60033495,6.0
60001865,6.0
60013340,6.0
125128908,6.0
125225303,6.0
108738547,6.0
126254019,6.0
100322119,6.0
126924381,6.0
60056189,6.0
105461784,6.0
100471228,6.0
60088062,6.0
126920150,6.0
123934056,6.0
60098990,6.0
126413257,6.0
60025626,6.0
60017272,6.0
60003518,6.0
60069827,6.0
100379854,6.0
60005993,6.0
60115718,6.0
60009841,6.0
112655077,6.0
121976860,6.0
119723618,6.0
105419588,6.0
60008143,6.0
100840369,6.0
120750724,6.0
117030268,6.0
101492910,6.0
60068865,6.0
117016219,6.0
60068755,6.0
60072840,6.0
121683159,6.0
60108762,6.0
60031236,6.0
109449321,6.0
60100819,6.0
60027811,6.0
113978665,6.0
60057297,6.0
101159227,6.0
60012521,6.0
60030267,6.0
60085098,6.0
60023694,6.0
128090964,6.0
126373939,6.0
126979106,6.0
119761032,6.0
126150164,6.0
127222671,6.0
60113904,6.0
60136206,6.0
60001784,6.0
108718887,6.0
126504812,6.0
60194680,6.0
60193842,6.0
125196875,6.0
123683828,6.0
60071594,6.0
114883232,6.0
115929957,6.0
60069360,6.0
120310925,6.0
60106790,6.0
112671136,6.0
126563654,6.0
60117239,6.0
60007022,6.0
60029740,6.0
60015104,6.0
60023383,6.0
60007663,6.0
60079227,6.0
125744788,6.0
60118717,6.0
60123048,6.0
126172840,6.0
127800607,6.0
60031330,6.0
60017336,6.0
60033182,6.0
60010123,6.0
60001857,6.0
112916473,6.0
125759319,6.0
60021397,6.0
60029016,6.0
127636913,6.0
123399922,6.0
112966196,6.0
60026406,6.0
60027708,6.0
60171626,6.0
121343565,6.0
60121435,6.0
60020376,6.0
60004079,6.0
60251738,6.0
126490565,6.0
60030128,6.0
126484108,6.0
60121875,6.0
120802037,6.0
125935081,6.0
60122760,6.0
121356719,6.0
60272390,6.0
60113219,6.0
110095533,6.0
60109300,6.0
60108274,6.0
60030981,6.0
60007853,6.0
116979751,6.0
124218085,6.0
112857141,6.0
124242945,6.0
60176271,6.0
105749648,6.0
123669124,6.0
60277676,6.0
60068756,6.0
123748049,6.0
60094234,6.0
60003780,6.0
60109851,6.0
108189257,6.0
60111224,6.0
60109271,6.0
122737812,6.0
60108423,6.0
100560479,6.0
121764008,6.0
108808725,6.0
117556895,6.0
60026196,6.0
100376431,6.0
60016744,6.0
60021738,6.0
112977161,6.0
60068769,6.0
60019135,6.0
60073626,6.0
124637544,6.0
60022132,6.0
126505254,6.0
126588078,6.0
60112305,6.0
105171265,6.0
110106293,6.0
60029689,5.0
60114851,5.0
60038962,5.0
60028381,5.0
60104924,5.0
124461591,5.0
112471367,5.0
60110334,5.0
60009914,5.0
60114363,5.0
60015846,5.0
60071847,5.0
60006667,5.0
60183188,5.0
60071858,5.0
113118664,5.0
128135377,5.0
60003729,5.0
119764379,5.0
121429592,5.0
121429225,5.0
60031576,5.0
60105975,5.0
60006321,5.0
124654923,5.0
60120016,5.0
100630860,5.0
60130029,5.0
112913517,5.0
112850691,5.0
60000705,5.0
60074661,5.0
60017694,5.0
126229242,5.0
127175850,5.0
112868814,5.0
127175916,5.0
112845670,5.0
118590066,5.0
127789618,5.0
127789451,5.0
115740032,5.0
127807697,5.0
60071145,5.0
123959722,5.0
60022577,5.0
60027307,5.0
60059874,5.0
60002442,5.0
122504416,5.0
60261221,5.0
101885083,5.0
60012873,5.0
126484080,5.0
125209649,5.0
108268437,5.0
112926867,5.0
117705727,5.0
115933268,5.0
60089067,5.0
114705214,5.0
60112499,5.0
60009408,5.0
106900741,5.0
123789471,5.0
60159358,5.0
114743505,5.0
60012851,5.0
60006020,5.0
125581747,5.0
127652998,5.0
127397308,5.0
60069388,5.0
123373882,5.0
120310324,5.0
127774735,5.0
108036362,5.0
124116669,5.0
60015098,5.0
60082663,5.0
60020245,5.0
60105050,5.0
60070270,5.0
60082961,5.0
60017372,5.0
60022321,5.0
60069575,5.0
127824193,5.0
126174265,5.0
60029544,5.0
126069155,5.0
60273824,5.0
127185765,5.0
116536314,5.0
60015399,5.0
60264821,5.0
100425214,5.0
60104907,5.0
60004272,5.0
122754928,5.0
60104395,5.0
110335226,5.0
118921826,5.0
60032306,5.0
60244516,5.0
60071503,5.0
60106686,5.0
60112271,5.0
60072617,5.0
60030271,5.0
60027470,5.0
128332166,5.0
128091821,5.0
124895820,5.0
60000130,5.0
60022562,5.0
120590964,5.0
115064715,5.0
60107142,5.0
117160840,5.0
117367926,5.0
60062252,5.0
60023084,5.0
60013269,5.0
60109884,5.0
60023947,5.0
123957344,5.0
60088313,5.0
115304113,5.0
60002880,5.0
60105827,5.0
126358516,5.0
60000760,5.0
112440775,5.0
60082183,5.0
60069720,5.0
119669386,5.0
125643734,5.0
60276769,5.0
105895455,5.0
124817216,5.0
117972743,5.0
101941809,5.0
60029012,5.0
60014483,5.0
113177429,5.0
123294818,5.0
116083714,5.0
101684835,5.0
60014500,5.0
60026302,5.0
106968562,5.0
119049273,5.0
60094746,5.0
120476896,5.0
60071928,5.0
60020071,5.0
116464630,5.0
113015373,5.0
106447503,5.0
112927953,5.0
127222646,5.0
122423874,5.0
60072320,5.0
60020031,5.0
60015431,5.0
124893637,5.0
126751390,5.0
60071532,5.0
60264656,5.0
60264790,5.0
121112095,5.0
123957584,5.0
60033278,5.0
60136256,5.0
60257155,5.0
60025123,5.0
60055678,4.0
126834608,4.0
109994160,4.0
60088409,4.0
121008314,4.0
60007528,4.0
60025497,4.0
120590904,4.0
126587241,4.0
60113094,4.0
122846212,4.0
60033375,4.0
60040839,4.0
60035301,4.0
60020730,4.0
60030662,4.0
60025157,4.0
117862145,4.0
115141960,4.0
124308036,4.0
60017292,4.0
60095722,4.0
112686951,4.0
60108798,4.0
126678589,4.0
60088596,4.0
60071368,4.0
102029495,4.0
60024613,4.0
100393618,4.0
114691648,4.0
107892996,4.0
60112889,4.0
126916243,4.0
127890747,4.0
121532044,4.0
101643660,4.0
60027881,4.0
125409834,4.0
60012317,4.0
60019376,4.0
60024712,4.0
60030469,4.0
106040847,4.0
106274900,4.0
102054922,4.0
60019764,4.0
60010710,4.0
60074723,4.0
60104050,4.0
115541954,4.0
117873119,4.0
101760759,4.0
60005499,4.0
60006715,4.0
124225903,4.0
60123796,4.0
60026161,4.0
60012556,4.0
60028375,4.0
60107109,4.0
112904605,4.0
60102657,4.0
60159452,4.0
119779281,4.0
117624453,4.0
60009941,4.0
60024937,4.0
60109961,4.0
60110352,4.0
60073834,4.0
120311263,4.0
113402110,4.0
60032186,4.0
60019987,4.0
60030522,4.0
116670249,4.0
126359501,4.0
128474100,4.0
60138825,4.0
128322080,4.0
127940836,4.0
109298602,4.0
128160850,4.0
60079242,4.0
118734928,4.0
60193874,4.0
60033114,4.0
60071895,4.0
60071873,4.0
106678277,4.0
122420412,4.0
60011235,4.0
60015487,4.0
60024124,4.0
112429654,4.0
107126874,4.0
60071676,4.0
112669038,4.0
60272451,4.0
60072570,4.0
60072629,4.0
126973768,4.0
112960968,4.0
60107198,4.0
126970803,4.0
126220805,4.0
122504214,4.0
60083516,4.0
112913668,4.0
126837640,4.0
100842529,4.0
60077378,4.0
60104325,4.0
60091241,4.0
121546643,4.0
60032242,4.0
123617365,4.0
60006270,4.0
60138675,4.0
116892985,4.0
60070613,4.0
60069594,4.0
60023083,4.0
113195215,4.0
60003611,4.0
60104342,4.0
60071950,4.0
116462120,4.0
113906137,4.0
60276048,4.0
60017311,4.0
60109812,4.0
119601788,4.0
60091960,4.0
60072089,4.0
60011947,4.0
126000538,4.0
113579797,4.0
125745678,4.0
108608745,4.0
101698359,4.0
120280569,4.0
60007870,4.0
60000712,4.0
128475163,4.0
60074843,4.0
100312654,4.0
100437409,4.0
123933769,4.0
60087305,4.0
60073746,4.0
105282049,4.0
60078640,4.0
60020351,4.0
60031913,4.0
60090105,4.0
60029068,4.0
112827326,4.0
125552249,4.0
128205053,4.0
128686033,4.0
129047751,4.0
122389516,4.0
121977464,4.0
60001112,4.0
124746190,4.0
113119812,4.0
60070604,4.0
126596033,4.0
60031449,4.0
108142142,4.0
60111862,4.0
123771774,4.0
60019020,4.0
109481089,4.0
116834369,4.0
60004235,4.0
113178187,4.0
125024911,4.0
60030736,4.0
60011087,4.0
60002175,4.0
60105010,4.0
60086667,4.0
60004130,4.0
60112684,4.0
116697144,4.0
111015858,4.0
112596072,4.0
121678296,4.0
60001318,4.0
123136592,4.0
117363558,4.0
116190012,4.0
117628122,4.0
60004564,4.0
60172562,4.0
119667542,4.0
122484724,4.0
116405379,4.0
60023659,4.0
126719405,4.0
100393012,4.0
129007869,4.0
129007796,4.0
129008045,4.0
126872880,4.0
60018065,4.0
60072267,4.0
124153859,4.0
60069627,4.0
107772594,4.0
112846352,4.0
60012762,4.0
60016097,4.0
60065589,4.0
125318427,4.0
117890670,3.0
60002970,3.0
60094425,3.0
60032395,3.0
60023103,3.0
125028974,3.0
112799869,3.0
60105958,3.0
60008826,3.0
127703419,3.0
60104000,3.0
126324844,3.0
60001559,3.0
124648647,3.0
60075414,3.0
60004879,3.0
105172690,3.0
60005881,3.0
112960802,3.0
60016618,3.0
60109325,3.0
126660631,3.0
60022319,3.0
60267250,3.0
112724609,3.0
127675188,3.0
125786671,3.0
60012306,3.0
60015017,3.0
120605998,3.0
124234388,3.0
127420793,3.0
128494295,3.0
128495080,3.0
60169179,3.0
109080273,3.0
60102073,3.0
60015465,3.0
60103966,3.0
60004003,3.0
60109702,3.0
60271667,3.0
126509275,3.0
60020657,3.0
128176976,3.0
127168096,3.0
126343289,3.0
60112952,3.0
114799552,3.0
126504433,3.0
128296722,3.0
60068760,3.0
60071771,3.0
60068749,3.0
60068739,3.0
60071770,3.0
128330800,3.0
128024102,3.0
60276669,3.0
126791838,3.0
60103963,3.0
111245069,3.0
60261354,3.0
60012094,3.0
60123369,3.0
112759168,3.0
60121500,3.0
121112197,3.0
60068867,3.0
60068854,3.0
122184560,3.0
122474288,3.0
127169610,3.0
60015295,3.0
115612395,3.0
60108259,3.0
60027136,3.0
60031553,3.0
60019106,3.0
60014204,3.0
60029849,3.0
60030657,3.0
100813109,3.0
60017595,3.0
112991214,3.0
60117890,3.0
60011619,3.0
60006117,3.0
124174204,3.0
124173534,3.0
124174275,3.0
124173847,3.0
60074055,3.0
123813795,3.0
123608666,3.0
60071540,3.0
114741909,3.0
117887312,3.0
121029103,3.0
60109514,3.0
60070926,3.0
60071381,3.0
60072230,3.0
60028179,3.0
60076621,3.0
127245013,3.0
126325262,3.0
60014596,3.0
124840285,3.0
60120218,3.0
122923889,3.0
60084724,3.0
109698660,3.0
100620861,3.0
60099274,3.0
60121745,3.0
60059987,3.0
60068876,3.0
101625037,3.0
100509218,3.0
113715998,3.0
124967820,3.0
100540528,3.0
60193316,3.0
114043857,3.0
60189784,3.0
60029680,3.0
118421153,3.0
60120232,3.0
108445226,3.0
60073720,3.0
60003427,3.0
60070220,3.0
60117479,3.0
60212274,3.0
123006811,3.0
60070620,3.0
119074750,3.0
100858078,3.0
101675253,3.0
112934235,3.0
60083477,3.0
125504392,3.0
126076176,3.0
124299974,3.0
60106073,3.0
60089285,3.0
60042881,3.0
60038814,3.0
60089623,3.0
60028657,3.0
127402143,3.0
127649956,3.0
60015576,3.0
60023838,3.0
101785221,3.0
60118512,3.0
118308127,3.0
60092891,3.0
107058076,3.0
60020895,3.0
129095573,3.0
125726904,3.0
60122178,3.0
60189165,3.0
60273117,3.0
128614985,3.0
60004238,3.0
128135358,3.0
114383817,3.0
128135061,3.0
60027627,3.0
60100082,3.0
126373846,3.0
118334679,3.0
60023876,3.0
60274043,3.0
60273218,3.0
60273781,3.0
60022068,3.0
60092747,3.0
112879224,3.0
60024059,3.0
60019270,3.0
127870575,3.0
60192427,3.0
60019615,3.0
60117397,3.0
60000707,3.0
121577884,3.0
60004443,3.0
60018505,3.0
122096645,3.0
127577835,3.0
108284225,3.0
60031674,3.0
60000087,3.0
60002021,3.0
60006261,3.0
60032843,3.0
122557811,3.0
122293521,3.0
122686059,3.0
124307040,3.0
60095599,3.0
60032957,3.0
126364548,3.0
60005307,3.0
60026655,3.0
123279942,3.0
60082737,3.0
101601589,3.0
60056249,3.0
128266297,3.0
124212499,3.0
60273563,3.0
60209646,3.0
126135629,3.0
60072821,3.0
60033126,3.0
60016524,3.0
60108670,3.0
109640121,3.0
60070315,3.0
112336293,3.0
113085876,3.0
126156224,3.0
126157044,3.0
60118247,3.0
60096776,3.0
113094001,3.0
60126533,3.0
60084383,3.0
60028637,3.0
124300133,3.0
124300290,3.0
117055023,3.0
113125724,3.0
60082251,3.0
60073821,3.0
115326245,3.0
60083053,3.0
120471166,3.0
60025647,3.0
60018748,3.0
116979342,3.0
108459195,3.0
127805332,3.0
60002183,3.0
60011116,3.0
60028665,3.0
123395668,3.0
60010649,3.0
60018655,3.0
125764323,3.0
60100989,3.0
60111492,3.0
60071553,3.0
126253272,3.0
60007672,3.0
60027229,3.0
60011739,3.0
60046149,3.0
60224951,3.0
60009789,3.0
60000308,3.0
60097365,3.0
60023098,3.0
60012689,3.0
60021876,3.0
60017717,3.0
108908103,3.0
60225365,3.0
60086942,3.0
100439185,3.0
126483352,3.0
60079968,3.0
60111799,3.0
60022559,3.0
60088567,3.0
125298135,3.0
60021100,3.0
112883709,3.0
60013286,3.0
60019045,3.0
60007470,3.0
60107032,3.0
117819076,3.0
60072471,3.0
60012007,3.0
60113653,3.0
125122077,3.0
60084653,3.0
60017028,3.0
60009463,2.0
127898783,2.0
60000099,2.0
114293714,2.0
112871493,2.0
60017761,2.0
60012629,2.0
60021151,2.0
60099697,2.0
60103647,2.0
125051145,2.0
60114679,2.0
60024234,2.0
60021648,2.0
60019093,2.0
124547696,2.0
124816110,2.0
127664089,2.0
124465431,2.0
113176234,2.0
60006137,2.0
128456181,2.0
129315308,2.0
60022764,2.0
118904613,2.0
60013323,2.0
125568135,2.0
60092437,2.0
115475967,2.0
127771959,2.0
60104664,2.0
60000248,2.0
60006051,2.0
60006876,2.0
126142433,2.0
60080103,2.0
118717674,2.0
60110772,2.0
126169252,2.0
60108756,2.0
128470190,2.0
60111732,2.0
60018211,2.0
60025325,2.0
60031475,2.0
60068719,2.0
115064652,2.0
60033270,2.0
127686284,2.0
126094993,2.0
126534492,2.0
60008552,2.0
60189758,2.0
116508768,2.0
114544906,2.0
113229052,2.0
60025670,2.0
60006099,2.0
115100205,2.0
60026761,2.0
60009016,2.0
106379491,2.0
112426134,2.0
60095378,2.0
60104201,2.0
60004989,2.0
60031799,2.0
60014037,2.0
60171663,2.0
127372767,2.0
60268209,2.0
60093205,2.0
60138517,2.0
60268469,2.0
126552708,2.0
60026857,2.0
60027395,2.0
60010513,2.0
128544580,2.0
126807489,2.0
123957609,2.0
