,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2442,21,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2454,13,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0
2457,13,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
2459,32,1,0,0,0,7,0,12,3,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
2480,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2488,0,0,0,0,0,10,0,44,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2500,12,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2507,47,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0
2522,20,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2529,68,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,0,27,0,1,0,0,0,0,0,0
2531,11,1,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2550,58,2,0,1,0,0,0,30,0,0,0,0,1,0,0,0,0,0,46,0,5,0,2,0,0,0,0,0,0
2553,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0
2557,41,0,0,0,0,0,0,8,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,19,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,0,0,0,0,0,0
2573,18,3,0,0,0,0,0,39,0,0,0,0,3,0,0,0,0,0,9,0,1,0,0,0,0,0,2,0,0
2583,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
2587,27,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0
2589,2,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2591,23,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0
2592,12,1,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,36,2,0,0,1,0,0,0,0,0,0
2597,96,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,1,0,0,0,0,1
2598,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,1,0,1,0,0,0,0,0,0
2605,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1
2609,30,1,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,28,24,6,0,0,0,0,0,0,0,0
2614,18,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2628,21,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2631,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2640,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0
2643,41,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2656,68,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2658,35,3,0,0,0,0,0,6,2,0,5,0,2,0,0,0,1,0,33,2,2,0,2,0,0,0,0,0,0
2675,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,3,0,0,0,0,0,0
2681,43,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0
2690,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2694,27,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0
2700,13,1,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2729,22,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
2734,11,1,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,12,2,0,0,37,0,0,0,0,0,2
2737,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2756,28,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
2780,14,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,3,0,76,0,20,0,0,0,0,0,0,0,0
2791,35,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0
2795,19,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
2798,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0
2799,18,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0
2804,9,3,0,0,0,0,0,1,30,2,0,1,3,1,0,0,3,0,21,0,10,0,2,0,0,0,0,1,0
2807,41,1,0,0,0,0,0,10,0,0,0,0,3,2,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0
2808,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2817,45,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
2821,32,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20,0,1,0,2,0,0,0,0,0,0
2831,12,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2837,61,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,12,0,1,0,0,0,0,0,0
2845,31,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
2859,25,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
2860,3,0,0,0,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
2863,18,0,0,7,0,0,0,13,0,0,4,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2872,0,0,0,0,0,14,0,92,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0
2883,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0
2884,24,1,0,0,0,0,0,105,0,0,2,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0
2886,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0
2897,12,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2900,11,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2906,53,2,0,0,0,0,0,11,0,0,0,0,3,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0
2911,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0
2935,23,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0
2938,24,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2939,81,8,0,18,0,0,0,15,1,0,18,3,5,0,0,0,0,0,35,11,0,0,15,0,0,0,1,11,1
2949,34,1,0,0,0,0,0,13,0,0,6,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2958,11,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,41,34,1,0,0,0,0,0,0,0,0
2964,49,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0
2970,2,0,0,0,0,9,0,15,0,0,0,0,3,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0
2978,13,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,21,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2997,45,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0
3009,10,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3021,35,55,0,0,0,0,0,3,0,0,0,0,58,0,0,0,0,0,9,3,0,0,4,0,0,1,0,0,0
3022,47,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,8,0,11,0,4,0,0,0,0,0,0
3025,21,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0
3034,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3047,21,18,0,0,0,0,0,8,4,0,0,0,17,0,0,0,0,0,7,0,6,0,2,0,0,0,0,0,2
3054,14,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,71,1,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,35,10,6,0,4,0,0,0,0,0,0
3073,10,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
3074,40,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
3076,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
3081,28,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
3113,43,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,1
3125,14,2,0,1,0,0,0,79,0,0,1,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0
3126,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0
3128,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3132,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3148,13,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4,0,0,0,0,0,0
3155,53,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,32,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0
3168,25,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0
3173,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,14,0,0,0,0,0,0
3182,12,1,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,0,0,0,1,0,0
3185,18,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,1,0,2,0,0,0,0,1,0
3195,11,0,0,0,0,0,0,67,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
3196,14,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0
3198,13,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,12,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3212,17,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2,0,11,0,3,0,0,0,0,0,0,0,0
3215,34,4,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0
3216,21,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0
3222,37,9,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,1
3224,79,0,0,0,0,1,0,9,0,0,1,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,0
3232,21,2,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,1,10,1,0,0,3,0,0,0,0,0,0
3257,61,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0
3258,23,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3277,43,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
3284,13,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0
3310,18,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3331,29,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,10,4,0,0,1,0,0,0,0,0,0
3347,27,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,48,2,4,0,1,0,0,0,0,0,0
3352,15,0,0,2,0,0,0,27,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3356,33,1,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3361,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3368,10,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,89,1,0,0,2,0,0,0,0,0,2
3369,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0
3382,19,2,0,1,0,1,0,19,0,0,4,0,0,0,0,0,0,0,14,1,2,0,2,0,0,0,0,0,0
3386,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0
3401,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
3405,23,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,14,1,0,0,0,0,0,1,0,0,1
3406,31,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,11,1,3,0,0,0,0,0,0,0,0
3408,39,3,0,1,0,0,0,2,0,0,3,0,2,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
3409,48,0,0,0,0,0,0,7,1,0,1,0,1,0,0,0,1,0,77,0,8,0,0,0,0,0,0,0,0
3412,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,1,3,0,0,0,0,0,0,0,0
3414,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,0,0,0,0,0
3424,13,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
3425,54,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,2,0,16,0,3,0,0,0,0,0,0,0,0
3433,24,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0
3438,26,0,0,1,0,0,0,4,0,0,3,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
3458,38,12,0,0,0,0,0,29,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
3460,38,2,0,1,0,0,0,34,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
3470,19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
3495,31,1,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,3,1,1,0,12,0,0,0,0,0,0
3497,10,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,2,0,25,0,1,0,3,0,0,0,0,0,0
3504,32,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3508,2,1,0,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10
3522,1,2,0,0,0,26,0,10,0,0,0,0,0,0,0,0,0,0,2,26,0,0,2,0,0,1,0,0,0
3523,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11,0,0,0,0,0,0
3537,3,0,0,0,0,43,0,25,0,0,0,0,1,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0
3544,34,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3545,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0
3546,10,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
3555,2,2,0,0,0,1,0,19,2,0,3,0,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,0
3560,12,2,0,0,0,2,0,33,0,0,0,0,2,0,0,0,0,0,13,2,0,0,2,0,0,0,0,0,0
3566,8,0,0,0,0,0,0,31,0,0,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3581,76,3,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,58,0,2,0,0,0,0,0,0,0,0
3583,34,0,0,0,0,0,0,29,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3584,62,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0
3592,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,60,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,17,0,4,0,0,0,0,0,0,0,0
3598,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1
3601,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
3604,57,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,19,0,2,0,0,0,0,0,0,0,1
3630,12,0,0,1,0,0,0,20,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3631,55,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0
3646,52,0,0,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0
3653,46,6,0,0,0,0,0,57,0,0,0,0,8,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0
3663,36,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,49,16,2,0,2,0,0,0,0,0,0
3665,40,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0
3666,10,0,0,0,0,1,0,23,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
3667,3,0,0,0,10,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
3669,32,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
3672,62,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,20,1,17,0,0,0,0,0,0,0,0
3674,37,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,1
3686,22,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
3687,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3688,46,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
3699,18,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
3710,16,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,35,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3718,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0
3719,22,1,0,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0
3721,6,0,0,0,0,0,0,0,13,0,3,0,1,0,0,0,0,0,8,0,13,0,1,0,0,0,0,0,0
3726,43,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,4,0,14,0,4,0,2,0,0,0,0,0,1
3740,17,1,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,4,0,0,0,0,0,0,82,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
3751,17,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3754,17,1,0,0,0,1,0,78,0,0,0,0,1,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2
3776,36,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3779,81,3,0,1,0,0,0,3,0,0,2,1,1,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0
3783,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3796,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3798,31,1,0,0,0,0,0,19,0,0,2,0,1,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
3800,3,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
3803,24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3805,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3806,13,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3807,72,0,0,0,0,0,0,11,2,0,0,0,1,0,0,0,2,0,29,0,29,0,1,0,0,0,0,0,0
3828,29,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,1,0,24,1,2,0,1,0,0,0,0,0,0
3860,31,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
3879,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
3883,68,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,23,0,1,0,0,0,0,0,0,0,0
3889,53,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0
3893,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3902,41,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3906,37,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0
3911,1,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
3914,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
3915,11,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,64,0,1,0,0,0,0,0,0,0,0
3917,23,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3918,65,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3924,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
3928,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
3929,19,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0
3946,6,0,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0
3947,57,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0
3952,12,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3959,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,10,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
3977,17,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
3988,22,1,0,2,0,2,0,2,15,0,0,1,1,0,0,0,7,0,20,2,12,0,4,0,0,0,0,0,0
3994,15,2,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
4007,16,1,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,12,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4034,21,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4056,16,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4058,31,3,0,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1
4067,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0,27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,11,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,4,2,0,0,0,0,0,0,0,0
