,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
7593,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416301305,10.1016/j.jhydrol.2016.03.025,2018-01-01,S0022169416301305,2-s2.0-85039412325,85039412325.0,33.0,"56424714000, 13403702900, 7202461054",60009512:60009512:60009512,True
7596,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416302657,10.1016/j.jhydrol.2016.04.068,2018-01-01,S0022169416302657,2-s2.0-84966693468,84966693468.0,19.0,"24481265200, 57189254154, 7003659372",60024895:60024895:60024895,True
7598,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416303833,10.1016/j.jhydrol.2016.06.032,2018-01-01,S0022169416303833,2-s2.0-84977637828,84977637828.0,5.0,"35601880000, 56426336200, 6507776255, 7004569892","60010065:60071612, 60006754:60006754:60006754",True
7599,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416303821,10.1016/j.jhydrol.2016.06.031,2018-01-01,S0022169416303821,2-s2.0-85006698932,85006698932.0,37.0,"55188420700, 7102368741","60012614, 60085173:60012614, 60003858",True
7601,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416305704,10.1016/j.jhydrol.2016.09.019,2018-01-01,S0022169416305704,2-s2.0-85009209246,85009209246.0,40.0,"57191362683, 22952478000, 7006354215",60024324:60024324:60027716,True
7602,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416306047,10.1016/j.jhydrol.2016.09.039,2018-01-01,S0022169416306047,2-s2.0-84994735216,84994735216.0,16.0,"55922621900, 22952478000",60024324:60024324,True
7603,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416306503,10.1016/j.jhydrol.2016.10.008,2018-01-01,S0022169416306503,2-s2.0-85008947599,85008947599.0,18.0,"55925966700, 10541064700, 7004458729, 56099185300, 57087347600",60014439:60008827:60014439:60011105:60011105,True
7604,6,80,2018,https://www.sciencedirect.com/science/article/pii/S002216941630693X,10.1016/j.jhydrol.2016.10.048,2018-01-01,S002216941630693X,2-s2.0-85006100137,85006100137.0,35.0,"55745717100, 57192392754, 57194206548, 24376618200, 7005199567","60027090, 60032730:60015186, 60032730:60078723:60032730:60027090",True
7605,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169416307053,10.1016/j.jhydrol.2016.10.052,2018-01-01,S0022169416307053,2-s2.0-85006990311,85006990311.0,12.0,"57213161534, 7201423744, 57203259062, 16242392800, 7402428190",60003467:60003467:60003467:60004923:117226618,True
7607,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417300070,10.1016/j.jhydrol.2017.01.006,2018-01-01,S0022169417300070,2-s2.0-85009743216,85009743216.0,87.0,"57226876972, 7005022800, 57192986822, 7409254384","60117779, 60003970:60003970, 60018926:117987626:60003970",True
7608,6,80,2018,https://www.sciencedirect.com/science/article/pii/S002216941730032X,10.1016/j.jhydrol.2017.01.031,2018-01-01,S002216941730032X,2-s2.0-85011562568,85011562568.0,40.0,"55453268600, 15757138100, 7103075487",60010065:60055833:60010065,True
7609,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417300690,10.1016/j.jhydrol.2017.01.060,2018-01-01,S0022169417300690,2-s2.0-85013070476,85013070476.0,41.0,"56559724400, 57201075687, 7203068645",60031226:60031226:60002494,True
7610,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417300689,10.1016/j.jhydrol.2017.01.058,2018-01-01,S0022169417300689,2-s2.0-85012008990,85012008990.0,45.0,"56442721000, 56585985700, 56426160100, 16402643400, 7003766370, 55541880600, 35584506900",60000514:60030162:60020599:60023190:60007776:60000514:60007776,True
7611,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417300963,10.1016/j.jhydrol.2017.02.016,2018-01-01,S0022169417300963,2-s2.0-85013469123,85013469123.0,87.0,"8728857300, 55663720200, 57203234869, 57190818469","60077968:60014097, 60014097:60028333:60028333",True
7612,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417301452,10.1016/j.jhydrol.2017.03.008,2018-01-01,S0022169417301452,2-s2.0-85018318905,85018318905.0,158.0,"55428850400, 36165716200, 26645059700, 7103281037, 8661520500","60015481, 60121574:60021243:60000221, 60000221:60013402:60015481",True
7614,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417303189,10.1016/j.jhydrol.2017.05.029,2018-01-01,S0022169417303189,2-s2.0-85020625437,85020625437.0,27.0,"57194536922, 56277793100, 55504156400, 57208161645, 49261277800, 7004569396","60028333:60028333, 60014439:60028333:60017161:60017161, 60026610:60017161, 60115495",True
7616,6,80,2018,https://www.sciencedirect.com/science/article/pii/S0022169417304377,10.1016/j.jhydrol.2017.06.033,2018-01-01,S0022169417304377,2-s2.0-85021223945,85021223945.0,18.0,"56780353200, 6603663168, 57212594226, 6602264539",60023256:60023256:60023256:109580155,True
7622,7,0,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001404,10.1016/j.ejrh.2023.101453,2023-08-01,S2214581823001404,2-s2.0-85162233580,85162233580.0,0.0,"57705058700, 58317976600, 58043442800, 57207022061, 57193114059, 56530926100, 57210890282, 57210885838","60007333, 60027363:100663762:60007333, 60027363:60013610:60007333:60007333:126196955:126196955",True
7624,7,0,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001428,10.1016/j.ejrh.2023.101455,2023-08-01,S2214581823001428,2-s2.0-85162221876,85162221876.0,0.0,"57224680218, 7401863116, 36537757100, 55265217900, 55199944600, 57206678590, 57219232660, 57223111301, 57223103796, 57220399150, 57183341200","60005488, 60018554:60005488:60005488:60005488:60081484:60081484:60005488, 60018554:60005488:60005488, 60020256:60005488, 60109514:60018554",True
7625,7,0,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001441,10.1016/j.ejrh.2023.101457,2023-08-01,S2214581823001441,2-s2.0-85162962247,85162962247.0,0.0,"57304238900, 7402013434, 57196466088, 57349207100, 57899578100, 57899625500",60010421:60010421:60021182:60010421:60028009:60010421,True
7626,7,0,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001374,10.1016/j.ejrh.2023.101450,2023-08-01,S2214581823001374,2-s2.0-85162815233,85162815233.0,0.0,"55185058900, 57888885700, 58104595900, 55234061500, 36835217600, 37121011500",60103148:60010851:60103148:60031150:60010851:60103148,True
7628,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000460,10.1016/j.ejrh.2023.101359,2023-06-01,S2214581823000460,2-s2.0-85150052351,85150052351.0,0.0,"58141572500, 57147610200, 35325070000, 57224299751, 55488606600, 56921965000","60078111:60078111:60078111, 60078111:126291835:129188376:60078111",True
7629,7,1,2023,https://www.sciencedirect.com/science/article/pii/S221458182300054X,10.1016/j.ejrh.2023.101367,2023-06-01,S221458182300054X,2-s2.0-85150229831,85150229831.0,0.0,"57222277062, 56192291600, 7403508476, 56801024500, 55714722600, 58034952000",60123042:60123042:60123042:60123042:60123042:126282096,True
7631,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000551,10.1016/j.ejrh.2023.101368,2023-06-01,S2214581823000551,2-s2.0-85150754278,85150754278.0,1.0,"57382905200, 36514932200, 57218269810, 57194038108, 57194500757, 57202609281, 57937024500","60019616, 60105683:60105683:60105683:60105683:60105683:60049819:60105683",True
7632,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000356,10.1016/j.ejrh.2023.101348,2023-06-01,S2214581823000356,2-s2.0-85151278381,85151278381.0,0.0,"6603857795, 22952825100, 8960948400, 35762029600, 57192555519, 58164412800, 7006895871, 6604069338, 18133819100, 58387097700, 58164708600, 24515483800, 57220786748, 56703471600, 58164858100",60007592:60007592:60007592:60007592:60009780:60007592:60007592:60001576:60001576:60007592:60007592:60007592:60007592:60007592:60007592,True
7633,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000587,10.1016/j.ejrh.2023.101371,2023-06-01,S2214581823000587,2-s2.0-85151259445,85151259445.0,0.0,"57208242863, 55803438700, 57224313799, 16023380900, 6603968694",60028609:60028609:60028609:60028609:60028609,True
7634,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000563,10.1016/j.ejrh.2023.101369,2023-06-01,S2214581823000563,2-s2.0-85151429939,85151429939.0,0.0,"58167246700, 16678242800, 36727582800, 55413209600",60007989:60007989:60003942:60007989,True
7635,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000629,10.1016/j.ejrh.2023.101375,2023-06-01,S2214581823000629,2-s2.0-85151494514,85151494514.0,0.0,"57209103233, 55573023000, 57272720700, 7405530751, 36098037200, 24067141700, 57203240174, 55250473900, 57214912584","60031150, 60027363:60031150, 60027363:112055534:60031150, 60027363:60031150, 60027363:60031150, 60027363:101696674:60071655:60071655",True
7638,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000642,10.1016/j.ejrh.2023.101377,2023-06-01,S2214581823000642,2-s2.0-85151880426,85151880426.0,0.0,"57221741466, 57221747194, 57299789100, 35299293900, 7005191333",60015913:60015913:60015913:60015913:60015913,True
7640,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000575,10.1016/j.ejrh.2023.101370,2023-06-01,S2214581823000575,2-s2.0-85151684885,85151684885.0,0.0,"57749130900, 15834571900, 7006145109, 55937815500, 57197786307, 57219474017, 57201924990","60273019, 60027363, 127602544:60273019:60273019, 60118019:60273019:60273019, 60027363:60273019, 60187532:60273019",True
7643,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000678,10.1016/j.ejrh.2023.101380,2023-06-01,S2214581823000678,2-s2.0-85152262381,85152262381.0,0.0,"57205661331, 6701606331",60011832:60011832,True
7644,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000666,10.1016/j.ejrh.2023.101379,2023-06-01,S2214581823000666,2-s2.0-85152298184,85152298184.0,0.0,"55748516600, 6602158574, 6508301629",60096984:60096984:60096984,True
7648,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000708,10.1016/j.ejrh.2023.101383,2023-06-01,S2214581823000708,2-s2.0-85152728461,85152728461.0,0.0,"58186853500, 55273336500, 57801534000, 15020409300, 57189463117, 56088133900","60014237:60014237, 60014237:60014237:60013791:60014237:60014237",True
7649,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000721,10.1016/j.ejrh.2023.101385,2023-06-01,S2214581823000721,2-s2.0-85152729646,85152729646.0,1.0,"57226761354, 57220782569, 55656711000, 57919747800, 37004349000","60275530:60275530:60094047:112659638, 60027523:60107546, 60033059",True
7652,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000770,10.1016/j.ejrh.2023.101390,2023-06-01,S2214581823000770,2-s2.0-85153111652,85153111652.0,0.0,"15520497400, 58190174800, 55147381500, 57193061967","60078524:60078524:60078524:60078524, 60002306",True
7655,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000757,10.1016/j.ejrh.2023.101388,2023-06-01,S2214581823000757,2-s2.0-85153093239,85153093239.0,1.0,"6507959982, 57202874565, 36242019800, 6505889609","60031806:60089720:60031806:60031806, 60020828",True
7657,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000836,10.1016/j.ejrh.2023.101396,2023-06-01,S2214581823000836,2-s2.0-85153603636,85153603636.0,0.0,"58196984300, 57189387381, 57191502710, 58190823100, 58196984400","60005488:60005488:60005488:60005488:60005488, 60010851",True
7658,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000800,10.1016/j.ejrh.2023.101393,2023-06-01,S2214581823000800,2-s2.0-85153512932,85153512932.0,0.0,"58195767600, 56024190400","60027666, 60002494:60027666",True
7659,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000848,10.1016/j.ejrh.2023.101397,2023-06-01,S2214581823000848,2-s2.0-85153506905,85153506905.0,0.0,"57217144230, 8651675100, 57218317871, 15749854700, 56075783500, 7201392834","60108554:60112046, 60017694:60017694:60112046:60108554:60108554",True
7660,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000824,10.1016/j.ejrh.2023.101395,2023-06-01,S2214581823000824,2-s2.0-85153598694,85153598694.0,0.0,"57204242191, 57193930404, 55448609200",60274154:60020623:60020623,True
7662,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000885,10.1016/j.ejrh.2023.101401,2023-06-01,S2214581823000885,2-s2.0-85153795685,85153795685.0,0.0,"58199834300, 35273385100, 55311269100, 58199860800, 57580930800, 58199860900, 57581215600","60272995, 60027363:60272995:60272995:60027363, 60019499:60272995, 60027363:60272995:60272995",True
7663,7,1,2023,https://www.sciencedirect.com/science/article/pii/S221458182300085X,10.1016/j.ejrh.2023.101398,2023-06-01,S221458182300085X,2-s2.0-85153798023,85153798023.0,0.0,"36622835400, 6701649697, 7401581383, 7201755405, 7101838542","60019656:60027272:60171663:60008877:60189135, 60019702",True
7664,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000915,10.1016/j.ejrh.2023.101404,2023-06-01,S2214581823000915,2-s2.0-85154614944,85154614944.0,0.0,"56110321200, 23978539800, 9037142800, 25639682900",112224719:112224719:112224719:60023256,True
7666,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000952,10.1016/j.ejrh.2023.101408,2023-06-01,S2214581823000952,2-s2.0-85158034115,85158034115.0,0.0,"57197856820, 56641063800, 56962724200, 57731675100, 7402631390, 55487570300","60013959, 60025778:60017574:60013959:60013959:60013959:60013959",True
7667,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000927,10.1016/j.ejrh.2023.101405,2023-06-01,S2214581823000927,2-s2.0-85154569951,85154569951.0,0.0,55640527500,"60031150, 60027363, 60087824",True
7669,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000897,10.1016/j.ejrh.2023.101402,2023-06-01,S2214581823000897,2-s2.0-85154583923,85154583923.0,0.0,"37107572400, 57943978800, 35750917200, 56069983500, 57773274600","60025907, 60025371:60025907:60025907:60028809:60028809",True
7672,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000976,10.1016/j.ejrh.2023.101410,2023-06-01,S2214581823000976,2-s2.0-85158817074,85158817074.0,0.0,"25928877500, 57813205100, 57203019324, 57812810300, 58243021800","60010580, 60010580:60010580, 60010580:60010580, 60010580:60010580:60010580, 60087293",True
7673,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000861,10.1016/j.ejrh.2023.101399,2023-06-01,S2214581823000861,2-s2.0-85158024957,85158024957.0,0.0,"57226897850, 8622593900, 57192948985, 8889523800, 9637623200, 57216226523, 57201253036, 58236100000, 58235198400, 6602998056, 55334674000, 12140227100, 7801519861, 58236100100, 57164340300, 58236327800, 57224538084, 53983498300, 6507142112, 6602802961","60014129:60022706:129646556:60002658:60014129:105349964:60002658:60026271:60113282:60014129:60026271:60014292:60113282:60026271:60014129:129646188:105349964:60014292:60014129:60019984, 60118019",True
7676,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000964,10.1016/j.ejrh.2023.101409,2023-06-01,S2214581823000964,2-s2.0-85159302186,85159302186.0,0.0,"58250352600, 7003531314, 56075783500, 23969787500, 56215164100, 15521343500",60086201:60108488:60108554:60108488:118568878:60108488,True
7679,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000812,10.1016/j.ejrh.2023.101394,2023-06-01,S2214581823000812,2-s2.0-85159399182,85159399182.0,0.0,"57214916560, 7202007366, 15759632700, 58250438300, 55820199700","109703537:109703537:60000473:60071256:60000473, 60104777",True
7680,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001118,10.1016/j.ejrh.2023.101424,2023-06-01,S2214581823001118,2-s2.0-85159428182,85159428182.0,0.0,"56735072400, 57575718900, 6603916527, 36171497700, 57222155136, 58251313500, 58251315200, 35182356000, 56140027500","60010851, 60010851:60010851, 60010851:60033125:60027277:60010851, 60010851:60010851, 60010851:60010851, 60010851:60010851, 60010851:60027277",True
7681,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001106,10.1016/j.ejrh.2023.101423,2023-06-01,S2214581823001106,2-s2.0-85159184326,85159184326.0,0.0,"57222275584, 7401709898, 35073641000, 58247638100, 57193511773, 56286979900","60001529, 60001529:60001529, 60001529:60001529, 60001529:60001529, 60001529:60001529, 60001529:60001529, 60001529",True
7682,7,1,2023,https://www.sciencedirect.com/science/article/pii/S221458182300109X,10.1016/j.ejrh.2023.101422,2023-06-01,S221458182300109X,2-s2.0-85159477175,85159477175.0,0.0,"57196064474, 54787068100, 35975857100","60031150, 60027363:60031150, 60027363:60027277",True
7684,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001131,10.1016/j.ejrh.2023.101426,2023-06-01,S2214581823001131,2-s2.0-85159366516,85159366516.0,0.0,"54883588500, 58249198500, 58185085900, 7102669677, 58249902900, 58250364500, 57193132616, 57770854300, 55719742100, 56622133600, 57222576509","60006019, 60012070:60006019:60006019:60018894:60006019:60006019:60006019, 60007493:60006019:60029306:60006019:60006019",True
7687,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001076,10.1016/j.ejrh.2023.101420,2023-06-01,S2214581823001076,2-s2.0-85159588203,85159588203.0,0.0,"36111241600, 58259604400, 15119221300, 57783460500, 57210011598, 57874164900","60001338, 117640433, 121400240:60001338:60001338, 117640433, 121400240:60001338, 117640433, 121400240:60001338:60001338, 117640433, 121400240",True
7688,7,1,2023,https://www.sciencedirect.com/science/article/pii/S221458182300112X,10.1016/j.ejrh.2023.101425,2023-06-01,S221458182300112X,2-s2.0-85160053480,85160053480.0,0.0,"13609747600, 7405368688, 11839801200, 57797974100, 57797273300, 57203835482","118691883, 60028190:60022091, 60012293:60022091:118691883:126215893:118691883",True
7689,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001039,10.1016/j.ejrh.2023.101416,2023-06-01,S2214581823001039,2-s2.0-85160083970,85160083970.0,0.0,"57209293046, 57209440523, 56162712400, 57190740515, 55340036300, 24402487300","60071043, 60068865:60002612:60068865:60071043:60071043:60071043",True
7690,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001027,10.1016/j.ejrh.2023.101415,2023-06-01,S2214581823001027,2-s2.0-85160271577,85160271577.0,0.0,"57221477957, 26531210500, 57825342500, 57226532645, 57211569130","60023237:60023237, 60030101:60023237:60023237, 60030101:60023237",True
7693,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001222,10.1016/j.ejrh.2023.101435,2023-06-01,S2214581823001222,2-s2.0-85160555517,85160555517.0,0.0,"58294469000, 15137636500, 16644304100, 57460130500",60102070:60102070:117016219:60102070,True
7694,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001180,10.1016/j.ejrh.2023.101431,2023-06-01,S2214581823001180,2-s2.0-85162805488,85162805488.0,0.0,"56086618600, 58342433100, 54402632000, 35783262300, 57196073724, 57279275100, 58172896100, 57279275000, 58344379500, 58341777600, 58172896200","60028891, 126441728:60028891:60010689:60013805:60031150:60028891:60028891:60028891:60028891:60028891:60028891",True
7695,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001192,10.1016/j.ejrh.2023.101432,2023-06-01,S2214581823001192,2-s2.0-85160576166,85160576166.0,0.0,"57218550668, 8839237600, 15923041200, 55102800600, 25029273500",60004156:60004156:60004156:60052242:60004156,True
7698,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001209,10.1016/j.ejrh.2023.101433,2023-06-01,S2214581823001209,2-s2.0-85160785734,85160785734.0,0.0,"57222323737, 57208226459, 56301528300, 36724727400, 6701621827","60027090, 60027090:60009226:60033011:60006514:60014439",True
7699,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001246,10.1016/j.ejrh.2023.101437,2023-06-01,S2214581823001246,2-s2.0-85161279836,85161279836.0,0.0,"34880474400, 6701400394, 55332818300, 57289838400, 6506734093, 7006151178","60004582, 60004582:60004582:60004582:60004582, 60004582:60004582:60004582",True
7700,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001313,10.1016/j.ejrh.2023.101444,2023-06-01,S2214581823001313,2-s2.0-85161661161,85161661161.0,0.0,"57211321157, 13605476000, 57225204351, 55944681800",60003138:60003138:60019497:60003138,True
7704,7,1,2023,https://www.sciencedirect.com/science/article/pii/S2214581823001301,10.1016/j.ejrh.2023.101443,2023-06-01,S2214581823001301,2-s2.0-85162145078,85162145078.0,0.0,"58168575000, 57207695850, 57164120000, 57226005614, 58317620300","60016521, 60016521:126141043:60016521, 60016521:60016521, 60016521:60016521, 60021391",True
7709,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000137,10.1016/j.ejrh.2023.101326,2023-04-01,S2214581823000137,2-s2.0-85147101092,85147101092.0,1.0,"57221741017, 56888830200, 35311837800, 57221748639, 23570708600","60023532:60032987, 60032987:60023532:60023532:60033100",True
7711,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000125,10.1016/j.ejrh.2023.101325,2023-04-01,S2214581823000125,2-s2.0-85147219492,85147219492.0,0.0,"57203204510, 57216272506, 28067523700, 35584506900, 7202844407, 7401951879, 35794632300","60071189:60071189:60071189:60071189, 60007776:60000689:60020547, 60020547:60071189, 60020547",True
7712,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000149,10.1016/j.ejrh.2023.101327,2023-04-01,S2214581823000149,2-s2.0-85147281906,85147281906.0,0.0,"55438111200, 58088345300, 34976226000, 8211360900, 35206981200, 55272469900, 57056609200","60021182, 60272416:60021182:60021182, 60272416:60021182:60024542:60024542:60021182",True
7713,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000150,10.1016/j.ejrh.2023.101328,2023-04-01,S2214581823000150,2-s2.0-85147309117,85147309117.0,0.0,"57209735659, 57297359100, 57210927593, 57215097506, 57209733155, 35069799400","60012704, 60272386:60012704:60012704:60272386:60012704:60012704",True
7716,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000174,10.1016/j.ejrh.2023.101330,2023-04-01,S2214581823000174,2-s2.0-85149785135,85149785135.0,0.0,"55496663300, 55974702600, 39661246400","60010499:60010499:60010499, 60000722",True
7717,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000204,10.1016/j.ejrh.2023.101333,2023-04-01,S2214581823000204,2-s2.0-85147341307,85147341307.0,2.0,"56522983200, 56293717200, 55235278900, 35107432300, 57211165514, 57218177236, 57201989833","60021783, 60027277:125581747:60007381:60027277:125581747:60018229:60027277",True
7719,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000186,10.1016/j.ejrh.2023.101331,2023-04-01,S2214581823000186,2-s2.0-85149066333,85149066333.0,1.0,"57209309715, 57193844356, 57916395100, 58062720900, 57213717688, 36350661100","60105222:60212763:60105222:60105222:60019987, 60018768:60018768",True
7722,7,2,2023,https://www.sciencedirect.com/science/article/pii/S221458182300023X,10.1016/j.ejrh.2023.101336,2023-04-01,S221458182300023X,2-s2.0-85147673284,85147673284.0,0.0,"7004987013, 7006820909, 7201374620, 43261607600, 55989688100, 9535628600, 35577008300, 8902316900, 7102426364, 57031825300, 7202787537, 57209548109, 24345854100, 57202150339",60007801:60007801:60007801:60006514:60008167:60000514:60033021:60007801:60002162:60007801:60017062:60003892:60007801:60007801,True
7723,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000289,10.1016/j.ejrh.2023.101341,2023-04-01,S2214581823000289,2-s2.0-85150838794,85150838794.0,0.0,"57885936400, 55535651700, 7401951879, 58282139600, 22433611700",60007618:60020547:60020547:116979773:60007618,True
7724,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000277,10.1016/j.ejrh.2023.101340,2023-04-01,S2214581823000277,2-s2.0-85147935218,85147935218.0,0.0,"58101414400, 36150068400, 7003498594, 55577242900","60018229:60018229:60021763:60018229, 60021763",True
7725,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000307,10.1016/j.ejrh.2023.101343,2023-04-01,S2214581823000307,2-s2.0-85148046197,85148046197.0,0.0,"57226632673, 57190191041, 56448962300, 57213864933, 35794632300, 22934673900, 56712568400, 58254420700, 56451189300, 7006729638","60071189, 119992726:119992726:119992726:119992726:60071189:129181961:60002306:119992726:60071189:60071533",True
7726,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000319,10.1016/j.ejrh.2023.101344,2023-04-01,S2214581823000319,2-s2.0-85148019442,85148019442.0,0.0,57219325105,60109511,True
7729,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000344,10.1016/j.ejrh.2023.101347,2023-04-01,S2214581823000344,2-s2.0-85148576048,85148576048.0,0.0,"58113382300, 57560641800",60021918:60021918,True
7730,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000290,10.1016/j.ejrh.2023.101342,2023-04-01,S2214581823000290,2-s2.0-85149860452,85149860452.0,0.0,"57222958544, 57221769172, 7202660185, 25821989600, 7101940371",60007566:60007566:60007566:123361119:60011347,True
7731,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000368,10.1016/j.ejrh.2023.101349,2023-04-01,S2214581823000368,2-s2.0-85148672817,85148672817.0,0.0,"57125191900, 57659644700, 57219980070","60010206, 60010206:60010206:60138680",True
7734,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000253,10.1016/j.ejrh.2023.101338,2023-04-01,S2214581823000253,2-s2.0-85148669201,85148669201.0,1.0,"57353044700, 56183904600, 57196248003, 6603437469",60019722:60025182:60019722:60019722,True
7736,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000381,10.1016/j.ejrh.2023.101351,2023-04-01,S2214581823000381,2-s2.0-85149342304,85149342304.0,0.0,"57209530172, 9248591300, 57916138500, 57760305700, 57069710900, 57916323300, 57192387587, 57207913776, 57915947100, 57917281700, 58125734400","60021391, 60081483:60021391, 60081483, 124307804:60021391, 60081483:60021391, 60081483:117693535:60021391, 60081483:60021391, 60081483:60021391, 60081483:60021391, 60081483:60021391, 60081483:60021391, 60081483",True
7737,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000435,10.1016/j.ejrh.2023.101356,2023-04-01,S2214581823000435,2-s2.0-85149418567,85149418567.0,0.0,"9234412200, 9267881300, 57201562072, 56734403000, 55243411600, 57188729395, 9740039900, 26530587500, 57204850978, 35580145100",60011931:116692802:60025028:60009780:60011931:60027245:60027245:129256010:60011931:60103754,True
7739,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000411,10.1016/j.ejrh.2023.101354,2023-04-01,S2214581823000411,2-s2.0-85149399670,85149399670.0,0.0,"57209506735, 6507699506, 12806368800, 58127701500, 6602070967",60087393:60024895:60024895:60087393:60024895,True
7740,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000447,10.1016/j.ejrh.2023.101357,2023-04-01,S2214581823000447,2-s2.0-85149313286,85149313286.0,1.0,"57803921000, 58126460600, 58126833700, 55235095500, 58126833800","60070932, 60070932:60070932, 128224837:60070932:60070926, 60070928, 60070932:60070932, 60070932",True
7742,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000496,10.1016/j.ejrh.2023.101362,2023-04-01,S2214581823000496,2-s2.0-85149675423,85149675423.0,0.0,"57560641800, 57192110941, 58134050300, 58134656300, 57201267698, 57219949077, 55822301800, 36995837100, 6603639150","60021918:60006337, 60024492:60021918:60021918:60071357:60071381, 60071381:60021918:60006337, 60024492:60006337",True
7745,7,2,2023,https://www.sciencedirect.com/science/article/pii/S2214581823000472,10.1016/j.ejrh.2023.101360,2023-04-01,S2214581823000472,2-s2.0-85150915551,85150915551.0,1.0,"58157528000, 55499612200, 55229709500, 56373737700",60028174:60028174:60092370:60012954,True
